barangay,household_id,member_id,worked_last_week,job_last_week,work_prov,work_city,primary_occupation,industry,nature_of_employment,class_of_worker,basis_of_payment,other_job,worked_hours,want_more_hours,farmer,fisher,looking_for_work,reason_not_looking,availability_for_work,willing_to_work
Pundaguitan,PUN-0052,PUN-0052-1,2,,,,,,,,,,,,2,2,1,,1,2
Pundaguitan,PUN-0052,PUN-0052-2,,,,,,,,,,,,,,,,,,
Pundaguitan,PUN-0052,PUN-0052-3,1,1,137,332,234792,40452,1,5,4,2,21,1,2,2,2,01,,2
Pundaguitan,PUN-0053,PUN-0053-1,1,1,599,218,486013,93905,3,3,0,2,35,1,2,1,2,05,,2
Pundaguitan,PUN-0054,PUN-0054-1,2,,,,,,,,,,,,2,1,1,,1,1
Pundaguitan,PUN-0054,PUN-0054-2,,,,,,,,,,,,,,,,,,
Pundaguitan,PUN-0054,PUN-0054-3,2,,,,,,,,,,,,2,2,1,,2,1
Pundaguitan,PUN-0054,PUN-0054-4,1,1,848,107,835444,98421,2,3,4,2,60,1,2,2,2,08,,2
Pundaguitan,PUN-0054,PUN-0054-5,2,,,,,,,,,,,,2,2,2,08,,2
Sergio Osmeña,SER-0001,SER-0001-1,2,,,,,,,,,,,,2,2,2,04,,1
Sergio Osmeña,SER-0001,SER-0001-2,1,3,128,358,119750,66610,3,6,5,1,39,2,1,2,2,04,,2
Sergio Osmeña,SER-0001,SER-0001-3,2,,,,,,,,,,,,2,2,2,03,,2
Sergio Osmeña,SER-0002,SER-0002-1,1,2,366,334,249110,25287,1,3,7,2,52,2,1,2,2,02,,1
Sergio Osmeña,SER-0002,SER-0002-2,2,,,,,,,,,,,,2,2,1,,1,1
Sergio Osmeña,SER-0003,SER-0003-1,2,,,,,,,,,,,,2,2,1,,2,2
Sergio Osmeña,SER-0003,SER-0003-2,1,3,744,614,354699,58013,3,0,0,2,58,1,1,2,2,01,,1
Sergio Osmeña,SER-0003,SER-0003-3,1,2,250,800,778704,30731,1,4,0,2,41,2,1,2,2,09,,1
Sergio Osmeña,SER-0003,SER-0003-4,1,1,988,699,287657,23315,1,0,6,1,23,2,2,1,2,07,,1
Sergio Osmeña,SER-0003,SER-0003-5,2,,,,,,,,,,,,1,2,1,,2,2
Sergio Osmeña,SER-0004,SER-0004-1,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0004,SER-0004-2,2,,,,,,,,,,,,1,2,1,,1,2
Sergio Osmeña,SER-0005,SER-0005-1,2,,,,,,,,,,,,2,2,2,09,,1
Sergio Osmeña,SER-0005,SER-0005-2,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0005,SER-0005-3,2,,,,,,,,,,,,2,1,1,,2,2
Sergio Osmeña,SER-0005,SER-0005-4,1,1,850,951,800455,57424,1,4,4,2,56,1,1,2,2,07,,2
Sergio Osmeña,SER-0006,SER-0006-1,2,,,,,,,,,,,,1,2,1,,1,1
Sergio Osmeña,SER-0006,SER-0006-2,1,2,804,315,645765,66869,2,5,4,1,59,2,2,2,2,09,,1
Sergio Osmeña,SER-0006,SER-0006-3,1,1,812,548,250985,93112,3,1,6,2,23,2,2,1,2,04,,2
Sergio Osmeña,SER-0006,SER-0006-4,1,1,490,464,265105,45154,3,1,2,2,47,1,2,1,2,01,,2
Sergio Osmeña,SER-0006,SER-0006-5,1,2,132,502,125488,64740,3,0,2,1,54,1,1,2,2,99,,2
Sergio Osmeña,SER-0007,SER-0007-1,1,3,318,461,811632,87346,1,0,5,1,28,2,2,2,2,01,,2
Sergio Osmeña,SER-0007,SER-0007-2,1,2,633,267,188893,59179,1,4,6,2,32,2,1,2,2,04,,2
Sergio Osmeña,SER-0008,SER-0008-1,1,3,345,248,390979,69618,1,2,5,2,34,1,1,2,2,09,,1
Sergio Osmeña,SER-0008,SER-0008-2,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0008,SER-0008-3,2,,,,,,,,,,,,2,2,1,,2,1
Sergio Osmeña,SER-0008,SER-0008-4,1,1,338,681,712814,48189,2,5,4,2,41,2,2,2,2,99,,2
Sergio Osmeña,SER-0008,SER-0008-5,1,2,399,598,374164,74184,3,6,0,2,27,2,2,2,2,09,,1
Sergio Osmeña,SER-0009,SER-0009-1,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0010,SER-0010-1,1,3,985,877,888332,69709,2,0,0,1,40,1,2,2,2,05,,2
Sergio Osmeña,SER-0011,SER-0011-1,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0011,SER-0011-2,2,,,,,,,,,,,,2,2,2,01,,2
Sergio Osmeña,SER-0011,SER-0011-3,1,3,973,864,203291,22450,1,2,7,2,48,1,2,2,2,99,,2
Sergio Osmeña,SER-0011,SER-0011-4,1,2,101,449,546024,45774,3,4,5,1,36,1,2,1,2,01,,1
Sergio Osmeña,SER-0011,SER-0011-5,1,2,303,341,531246,46307,3,6,3,1,31,1,2,1,2,06,,2
Sergio Osmeña,SER-0012,SER-0012-1,2,,,,,,,,,,,,2,2,2,07,,2
Sergio Osmeña,SER-0012,SER-0012-2,1,3,796,196,870186,13932,3,0,4,2,37,2,1,2,2,03,,2
Sergio Osmeña,SER-0012,SER-0012-3,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0012,SER-0012-4,1,3,927,765,108377,56359,2,2,4,2,34,2,2,2,2,02,,1
Sergio Osmeña,SER-0013,SER-0013-1,1,2,620,269,178971,43108,2,6,4,2,52,1,1,2,2,03,,1
Sergio Osmeña,SER-0014,SER-0014-1,1,3,792,702,959499,73958,2,2,0,2,31,1,2,2,2,02,,1
Sergio Osmeña,SER-0014,SER-0014-2,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0014,SER-0014-3,1,1,520,544,833923,10677,2,3,1,1,31,1,2,2,2,05,,2
Sergio Osmeña,SER-0015,SER-0015-1,1,2,806,391,529879,90411,3,4,1,1,41,2,2,1,2,05,,1
Sergio Osmeña,SER-0016,SER-0016-1,1,1,580,621,394696,16803,2,4,2,1,36,2,2,1,2,10,,2
Sergio Osmeña,SER-0016,SER-0016-2,1,1,275,733,775416,42497,2,5,2,1,52,2,2,1,2,05,,2
Sergio Osmeña,SER-0016,SER-0016-3,2,,,,,,,,,,,,2,2,1,,2,2
Sergio Osmeña,SER-0017,SER-0017-1,1,3,653,944,227887,74003,3,4,0,1,27,1,2,1,2,06,,1
Sergio Osmeña,SER-0018,SER-0018-1,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0018,SER-0018-2,2,,,,,,,,,,,,2,2,2,01,,1
Sergio Osmeña,SER-0019,SER-0019-1,2,,,,,,,,,,,,2,1,1,,1,2
Sergio Osmeña,SER-0020,SER-0020-1,2,,,,,,,,,,,,2,2,2,04,,1
Sergio Osmeña,SER-0020,SER-0020-2,1,3,700,688,815248,26730,2,0,5,1,42,2,1,2,2,99,,1
Sergio Osmeña,SER-0020,SER-0020-3,1,3,783,681,879042,15882,2,3,1,2,30,2,1,2,2,01,,2
Sergio Osmeña,SER-0020,SER-0020-4,1,1,646,419,781640,49317,2,2,4,2,60,2,1,2,2,03,,1
Sergio Osmeña,SER-0021,SER-0021-1,1,3,936,464,988953,90795,3,1,5,2,39,1,1,2,2,08,,1
Sergio Osmeña,SER-0021,SER-0021-2,1,2,639,304,540695,82283,3,3,7,1,60,1,1,2,2,05,,2
Sergio Osmeña,SER-0021,SER-0021-3,1,3,761,539,802888,98695,3,4,3,2,51,1,2,1,2,05,,1
Sergio Osmeña,SER-0021,SER-0021-4,1,1,864,686,574454,23247,3,5,1,2,44,2,2,2,2,02,,2
Sergio Osmeña,SER-0021,SER-0021-5,2,,,,,,,,,,,,2,1,1,,2,2
Sergio Osmeña,SER-0021,SER-0021-6,1,1,281,577,388278,29450,2,3,7,1,22,1,2,1,2,03,,2
Sergio Osmeña,SER-0022,SER-0022-1,2,,,,,,,,,,,,2,2,1,,1,1
Sergio Osmeña,SER-0022,SER-0022-2,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0022,SER-0022-3,1,3,820,364,134021,48426,3,2,1,2,45,2,1,2,2,99,,2
Sergio Osmeña,SER-0022,SER-0022-4,1,3,902,422,535810,12522,1,5,6,2,32,1,2,2,2,08,,2
Sergio Osmeña,SER-0022,SER-0022-5,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0022,SER-0022-6,2,,,,,,,,,,,,2,2,2,10,,1
Sergio Osmeña,SER-0023,SER-0023-1,2,,,,,,,,,,,,2,2,1,,2,2
Sergio Osmeña,SER-0024,SER-0024-1,1,3,134,688,441430,30185,3,5,0,2,48,2,1,2,2,10,,1
Sergio Osmeña,SER-0024,SER-0024-2,1,3,637,534,424669,97508,3,5,2,1,44,1,2,1,2,02,,2
Sergio Osmeña,SER-0024,SER-0024-3,1,3,797,910,168181,58029,1,2,1,2,24,1,2,1,2,06,,2
Sergio Osmeña,SER-0025,SER-0025-1,1,3,427,294,676506,93496,2,1,1,1,43,2,1,2,2,04,,2
Sergio Osmeña,SER-0025,SER-0025-2,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0025,SER-0025-3,1,3,553,963,922993,46267,3,3,3,1,43,1,1,2,2,02,,1
Sergio Osmeña,SER-0025,SER-0025-4,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0025,SER-0025-5,2,,,,,,,,,,,,2,2,2,09,,2
Sergio Osmeña,SER-0025,SER-0025-6,2,,,,,,,,,,,,1,2,1,,1,1
Sergio Osmeña,SER-0026,SER-0026-1,1,1,515,579,971582,69891,2,5,6,1,51,1,2,1,2,08,,1
Sergio Osmeña,SER-0026,SER-0026-2,2,,,,,,,,,,,,2,2,2,08,,1
Sergio Osmeña,SER-0027,SER-0027-1,2,,,,,,,,,,,,2,2,1,,1,2
Sergio Osmeña,SER-0027,SER-0027-2,1,3,540,346,201440,12182,1,4,4,1,26,1,2,2,2,03,,2
Sergio Osmeña,SER-0027,SER-0027-3,1,1,306,538,299894,22853,2,2,7,1,49,1,2,2,2,05,,2
Sergio Osmeña,SER-0028,SER-0028-1,1,1,608,846,265112,11190,3,4,7,1,26,1,2,2,2,05,,2
Sergio Osmeña,SER-0028,SER-0028-2,2,,,,,,,,,,,,2,2,2,01,,1
Sergio Osmeña,SER-0029,SER-0029-1,1,1,287,743,771942,62900,2,4,1,1,35,2,1,2,2,05,,2
Sergio Osmeña,SER-0029,SER-0029-2,2,,,,,,,,,,,,2,2,2,04,,2
Sergio Osmeña,SER-0030,SER-0030-1,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0030,SER-0030-2,2,,,,,,,,,,,,1,2,1,,2,1
Sergio Osmeña,SER-0030,SER-0030-3,1,3,548,680,926677,76691,1,4,7,1,41,2,1,2,2,01,,2
Sergio Osmeña,SER-0030,SER-0030-4,1,1,697,754,959526,25747,1,5,5,1,27,2,1,2,2,99,,2
Sergio Osmeña,SER-0030,SER-0030-5,2,,,,,,,,,,,,2,2,2,09,,1
Sergio Osmeña,SER-0030,SER-0030-6,2,,,,,,,,,,,,2,2,2,06,,1
Sergio Osmeña,SER-0031,SER-0031-1,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0031,SER-0031-2,1,2,266,385,835694,63275,3,3,4,1,32,2,2,2,2,08,,2
Sergio Osmeña,SER-0032,SER-0032-1,1,3,581,959,830128,26699,2,4,0,2,39,2,2,2,2,05,,1
Sergio Osmeña,SER-0033,SER-0033-1,1,2,492,619,868009,87180,3,1,2,2,46,1,2,2,2,10,,2
Sergio Osmeña,SER-0034,SER-0034-1,2,,,,,,,,,,,,2,2,1,,2,2
Sergio Osmeña,SER-0034,SER-0034-2,1,2,431,979,925383,27373,3,0,4,2,51,2,1,2,2,10,,2
Sergio Osmeña,SER-0034,SER-0034-3,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0034,SER-0034-4,2,,,,,,,,,,,,2,2,2,06,,2
Sergio Osmeña,SER-0034,SER-0034-5,2,,,,,,,,,,,,2,2,2,09,,2
Sergio Osmeña,SER-0035,SER-0035-1,1,2,776,743,289028,53981,1,4,4,1,25,2,2,1,2,03,,1
Sergio Osmeña,SER-0035,SER-0035-2,1,3,696,233,363368,94737,3,5,0,1,28,1,2,1,2,05,,2
Sergio Osmeña,SER-0036,SER-0036-1,2,,,,,,,,,,,,2,2,1,,1,2
Sergio Osmeña,SER-0037,SER-0037-1,2,,,,,,,,,,,,2,2,1,,1,2
Sergio Osmeña,SER-0037,SER-0037-2,1,1,357,437,406725,64451,1,2,7,2,48,2,2,2,2,03,,2
Sergio Osmeña,SER-0037,SER-0037-3,1,2,488,988,706170,45037,1,2,2,2,39,1,2,2,2,01,,1
Sergio Osmeña,SER-0037,SER-0037-4,2,,,,,,,,,,,,2,1,1,,2,1
Sergio Osmeña,SER-0037,SER-0037-5,2,,,,,,,,,,,,1,2,1,,2,2
Sergio Osmeña,SER-0037,SER-0037-6,1,1,673,193,911324,31073,1,2,5,1,44,2,2,2,2,01,,1
Sergio Osmeña,SER-0038,SER-0038-1,2,,,,,,,,,,,,2,2,2,03,,1
Sergio Osmeña,SER-0038,SER-0038-2,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0038,SER-0038-3,2,,,,,,,,,,,,2,2,1,,2,2
Sergio Osmeña,SER-0038,SER-0038-4,1,3,734,339,309007,81815,3,5,7,2,36,1,1,2,2,08,,1
Sergio Osmeña,SER-0038,SER-0038-5,2,,,,,,,,,,,,2,2,1,,1,1
Sergio Osmeña,SER-0039,SER-0039-1,1,2,535,921,247762,73249,3,6,1,1,21,1,2,2,2,09,,2
Sergio Osmeña,SER-0039,SER-0039-2,1,3,119,160,573895,82845,2,5,5,2,41,1,2,1,2,06,,1
Sergio Osmeña,SER-0039,SER-0039-3,1,1,646,599,549271,70645,3,6,5,2,28,1,1,2,2,06,,2
Sergio Osmeña,SER-0039,SER-0039-4,2,,,,,,,,,,,,2,2,2,09,,1
Sergio Osmeña,SER-0039,SER-0039-5,1,1,684,794,782730,15810,3,5,3,2,42,2,2,2,2,01,,1
Sergio Osmeña,SER-0040,SER-0040-1,1,1,188,866,966459,79118,3,0,6,1,50,2,2,2,2,05,,1
Sergio Osmeña,SER-0040,SER-0040-2,1,1,573,860,958710,97577,3,0,3,1,58,1,2,2,2,05,,2
Sergio Osmeña,SER-0040,SER-0040-3,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0041,SER-0041-1,2,,,,,,,,,,,,2,2,2,08,,2
Sergio Osmeña,SER-0041,SER-0041-2,1,3,365,208,862791,28567,2,6,6,2,43,1,2,2,2,09,,1
Sergio Osmeña,SER-0041,SER-0041-3,2,,,,,,,,,,,,2,1,1,,1,2
Sergio Osmeña,SER-0041,SER-0041-4,2,,,,,,,,,,,,1,2,1,,2,2
Sergio Osmeña,SER-0041,SER-0041-5,,,,,,,,,,,,,,,,,,
Sergio Osmeña,SER-0042,SER-0042-1,1,2,362,908,314364,67497,2,2,0,2,59,2,2,2,2,99,,2
Sergio Osmeña,SER-0042,SER-0042-2,2,,,,,,,,,,,,2,2,2,08,,1
Sergio Osmeña,SER-0042,SER-0042-3,2,,,,,,,,,,,,2,2,2,06,,1
Sergio Osmeña,SER-0042,SER-0042-4,2,,,,,,,,,,,,2,2,2,10,,1
Sergio Osmeña,SER-0043,SER-0043-1,2,,,,,,,,,,,,2,2,1,,2,2
Sergio Osmeña,SER-0043,SER-0043-2,1,2,929,483,302433,27829,1,2,4,1,43,1,2,2,2,06,,1
Sergio Osmeña,SER-0043,SER-0043-3,1,1,166,708,494262,30556,2,6,1,1,33,2,1,2,2,03,,1
Sergio Osmeña,SER-0043,SER-0043-4,1,2,648,923,805632,56558,2,3,4,2,28,1,2,2,2,08,,2
Surop,SUR-0001,SUR-0001-1,2,,,,,,,,,,,,2,2,1,,2,1
Surop,SUR-0001,SUR-0001-2,1,2,875,211,292778,63077,3,3,1,1,42,2,2,2,2,02,,1
Surop,SUR-0001,SUR-0001-3,2,,,,,,,,,,,,2,2,1,,2,2
Surop,SUR-0001,SUR-0001-4,2,,,,,,,,,,,,2,2,2,09,,1
Surop,SUR-0001,SUR-0001-5,1,1,942,919,963014,51606,1,6,0,2,56,2,1,2,2,03,,1
Surop,SUR-0002,SUR-0002-1,1,1,968,772,131752,55787,1,0,7,2,26,2,2,1,2,09,,2
Surop,SUR-0002,SUR-0002-2,1,3,380,201,142069,61345,1,4,1,1,54,1,2,2,2,07,,1
Surop,SUR-0002,SUR-0002-3,1,1,221,758,735919,24129,1,6,5,2,30,1,1,2,2,08,,1
Surop,SUR-0002,SUR-0002-4,1,1,515,368,222670,10862,1,1,1,1,39,1,1,2,2,03,,2
Surop,SUR-0002,SUR-0002-5,2,,,,,,,,,,,,1,2,1,,1,2
Surop,SUR-0003,SUR-0003-1,1,1,633,157,861935,46324,1,0,2,1,59,1,2,2,2,03,,2
Surop,SUR-0003,SUR-0003-2,2,,,,,,,,,,,,2,2,2,07,,2
Surop,SUR-0003,SUR-0003-3,2,,,,,,,,,,,,1,2,1,,1,2
Surop,SUR-0003,SUR-0003-4,2,,,,,,,,,,,,2,2,2,01,,2
Surop,SUR-0004,SUR-0004-1,2,,,,,,,,,,,,2,2,2,03,,2
Surop,SUR-0004,SUR-0004-2,1,1,298,345,695958,13368,3,5,7,1,36,1,1,2,2,07,,2
Surop,SUR-0004,SUR-0004-3,,,,,,,,,,,,,,,,,,
Surop,SUR-0004,SUR-0004-4,,,,,,,,,,,,,,,,,,
Surop,SUR-0004,SUR-0004-5,1,2,363,178,285650,17514,1,6,2,1,41,1,1,2,2,08,,1
Surop,SUR-0005,SUR-0005-1,1,1,182,482,255122,79228,3,5,2,2,43,2,2,2,2,01,,1
Surop,SUR-0005,SUR-0005-2,2,,,,,,,,,,,,2,2,1,,2,2
Surop,SUR-0005,SUR-0005-3,1,1,194,506,373427,79187,1,5,7,2,33,1,2,1,2,01,,1
Surop,SUR-0005,SUR-0005-4,1,1,958,568,688859,44701,3,5,1,2,26,1,2,2,2,08,,1
Surop,SUR-0006,SUR-0006-1,1,3,934,381,244569,55568,1,5,0,2,42,2,2,1,2,04,,1
Surop,SUR-0006,SUR-0006-2,1,1,363,397,411791,70057,3,6,0,2,60,2,2,2,2,02,,2
Surop,SUR-0006,SUR-0006-3,2,,,,,,,,,,,,2,2,2,08,,2
Surop,SUR-0006,SUR-0006-4,,,,,,,,,,,,,,,,,,
Surop,SUR-0006,SUR-0006-5,1,2,504,274,656312,61420,1,4,0,1,58,2,1,2,2,06,,1
Surop,SUR-0006,SUR-0006-6,1,2,141,853,644826,17752,1,2,1,1,58,1,2,2,2,01,,2
Surop,SUR-0007,SUR-0007-1,1,1,305,586,689520,50268,3,1,1,2,37,1,2,2,2,01,,1
Surop,SUR-0007,SUR-0007-2,1,3,402,611,537624,64747,2,2,2,2,60,1,2,2,2,02,,1
Surop,SUR-0007,SUR-0007-3,1,1,746,974,686965,95682,2,2,7,2,59,2,2,2,2,02,,1
Surop,SUR-0007,SUR-0007-4,1,2,345,788,801174,36449,1,4,2,1,24,1,2,2,2,03,,1
Surop,SUR-0007,SUR-0007-5,1,1,788,340,174140,38153,1,1,4,2,28,2,2,1,2,07,,2
Surop,SUR-0007,SUR-0007-6,2,,,,,,,,,,,,2,2,2,04,,1
Surop,SUR-0008,SUR-0008-1,1,2,787,361,460807,41299,3,5,2,2,26,2,2,2,2,05,,2
Surop,SUR-0008,SUR-0008-2,1,2,307,119,214379,66655,2,2,3,2,59,1,2,2,2,03,,1
Surop,SUR-0009,SUR-0009-1,2,,,,,,,,,,,,2,2,2,07,,1
Surop,SUR-0010,SUR-0010-1,1,1,903,586,320515,46685,2,2,5,2,37,2,2,1,2,02,,1
Surop,SUR-0010,SUR-0010-2,2,,,,,,,,,,,,1,2,1,,2,2
Surop,SUR-0010,SUR-0010-3,2,,,,,,,,,,,,2,2,2,08,,1
Surop,SUR-0011,SUR-0011-1,,,,,,,,,,,,,,,,,,
Surop,SUR-0011,SUR-0011-2,2,,,,,,,,,,,,2,2,2,01,,2
Surop,SUR-0011,SUR-0011-3,,,,,,,,,,,,,,,,,,
Surop,SUR-0012,SUR-0012-1,2,,,,,,,,,,,,2,2,1,,2,1
Surop,SUR-0012,SUR-0012-2,2,,,,,,,,,,,,2,2,2,05,,1
Surop,SUR-0012,SUR-0012-3,,,,,,,,,,,,,,,,,,
Surop,SUR-0012,SUR-0012-4,1,2,985,510,447200,42739,1,1,7,1,23,2,2,2,2,08,,2
Surop,SUR-0012,SUR-0012-5,1,1,505,949,643083,76940,1,6,4,1,36,1,2,2,2,06,,2
Surop,SUR-0012,SUR-0012-6,2,,,,,,,,,,,,2,2,2,03,,1
Surop,SUR-0013,SUR-0013-1,1,1,466,649,851068,37774,2,6,2,2,21,1,2,2,2,10,,1
Surop,SUR-0013,SUR-0013-2,2,,,,,,,,,,,,2,2,2,10,,1
Surop,SUR-0013,SUR-0013-3,1,2,542,619,552458,12482,1,3,0,2,26,1,1,2,2,06,,1
Surop,SUR-0013,SUR-0013-4,2,,,,,,,,,,,,1,2,1,,2,2
Surop,SUR-0014,SUR-0014-1,1,2,307,761,132903,28407,2,2,2,1,37,1,1,2,2,06,,2
Surop,SUR-0014,SUR-0014-2,1,2,712,894,145813,88463,3,0,0,1,22,1,1,2,2,09,,2
Surop,SUR-0014,SUR-0014-3,1,2,214,744,132437,73044,3,0,0,1,47,1,2,2,2,99,,1
Surop,SUR-0014,SUR-0014-4,1,1,650,479,401484,62828,3,6,2,1,52,2,2,2,2,07,,1
Surop,SUR-0014,SUR-0014-5,2,,,,,,,,,,,,2,2,2,04,,2
Surop,SUR-0015,SUR-0015-1,2,,,,,,,,,,,,1,2,1,,2,2
Surop,SUR-0016,SUR-0016-1,,,,,,,,,,,,,,,,,,
Surop,SUR-0016,SUR-0016-2,1,2,835,503,859393,77989,3,2,7,1,28,1,2,1,2,99,,2
Surop,SUR-0016,SUR-0016-3,1,1,795,319,374551,98073,1,2,0,1,30,1,2,2,2,04,,1
Surop,SUR-0016,SUR-0016-4,1,1,321,941,531341,62817,3,1,7,1,31,2,1,2,2,10,,2
Surop,SUR-0016,SUR-0016-5,1,2,617,615,964167,71875,2,2,1,2,31,2,1,2,2,05,,2
Surop,SUR-0016,SUR-0016-6,1,1,402,805,485212,23673,1,4,7,2,55,2,2,2,2,99,,1
Surop,SUR-0017,SUR-0017-1,1,3,199,766,440944,69341,2,2,1,2,49,2,2,2,2,99,,2
Surop,SUR-0017,SUR-0017-2,,,,,,,,,,,,,,,,,,
Surop,SUR-0017,SUR-0017-3,1,2,724,136,266402,23420,3,0,2,2,28,1,1,2,2,99,,1
Surop,SUR-0017,SUR-0017-4,2,,,,,,,,,,,,2,2,1,,1,2
Surop,SUR-0017,SUR-0017-5,1,3,458,120,857482,36886,2,6,0,2,54,1,2,2,2,99,,2
Surop,SUR-0017,SUR-0017-6,1,1,977,887,265919,10097,1,1,2,1,38,2,2,2,2,01,,2
Surop,SUR-0018,SUR-0018-1,1,3,268,537,678326,20139,1,6,4,1,47,1,1,2,2,09,,2
Surop,SUR-0018,SUR-0018-2,1,2,114,869,833281,53257,2,0,4,2,39,2,2,1,2,09,,1
Surop,SUR-0018,SUR-0018-3,2,,,,,,,,,,,,2,2,2,02,,2
Surop,SUR-0019,SUR-0019-1,2,,,,,,,,,,,,2,1,1,,1,1
Surop,SUR-0019,SUR-0019-2,2,,,,,,,,,,,,2,2,2,07,,2
Surop,SUR-0019,SUR-0019-3,1,2,152,676,463283,66387,1,2,2,1,60,1,2,1,2,01,,2
Surop,SUR-0019,SUR-0019-4,1,3,926,390,975319,99206,3,6,1,1,49,1,2,2,2,09,,1
Surop,SUR-0019,SUR-0019-5,2,,,,,,,,,,,,2,2,1,,2,1
Surop,SUR-0020,SUR-0020-1,1,1,668,118,222484,90677,1,3,6,1,31,2,2,1,2,06,,2
Surop,SUR-0020,SUR-0020-2,1,2,688,989,288924,58007,3,3,1,2,24,1,1,2,2,02,,2
Surop,SUR-0020,SUR-0020-3,,,,,,,,,,,,,,,,,,
Surop,SUR-0020,SUR-0020-4,2,,,,,,,,,,,,2,2,2,10,,1
Surop,SUR-0020,SUR-0020-5,2,,,,,,,,,,,,2,2,2,01,,2
Surop,SUR-0021,SUR-0021-1,2,,,,,,,,,,,,1,2,1,,2,1
Surop,SUR-0021,SUR-0021-2,,,,,,,,,,,,,,,,,,
Surop,SUR-0021,SUR-0021-3,2,,,,,,,,,,,,2,2,2,09,,1
Surop,SUR-0021,SUR-0021-4,2,,,,,,,,,,,,1,2,1,,1,2
Surop,SUR-0021,SUR-0021-5,1,2,715,152,555170,70547,1,1,3,2,37,1,2,2,2,01,,2
Surop,SUR-0021,SUR-0021-6,1,3,741,794,149582,60687,1,2,0,2,30,2,1,2,2,03,,2
Surop,SUR-0022,SUR-0022-1,2,,,,,,,,,,,,1,2,1,,2,1
Surop,SUR-0022,SUR-0022-2,1,1,331,831,447730,68927,2,2,7,2,57,2,2,1,2,06,,1
Surop,SUR-0022,SUR-0022-3,1,2,589,464,704087,36361,1,6,3,1,48,1,2,2,2,02,,2
Surop,SUR-0022,SUR-0022-4,2,,,,,,,,,,,,2,2,2,07,,1
Surop,SUR-0022,SUR-0022-5,1,2,279,366,715388,77449,2,6,5,2,27,1,2,2,2,03,,1
Surop,SUR-0022,SUR-0022-6,1,2,260,899,567220,53613,2,4,6,2,46,1,2,2,2,08,,1
Surop,SUR-0023,SUR-0023-1,1,3,429,635,898538,39529,1,3,7,2,21,1,2,2,2,03,,2
Surop,SUR-0023,SUR-0023-2,,,,,,,,,,,,,,,,,,
Surop,SUR-0023,SUR-0023-3,2,,,,,,,,,,,,1,2,1,,2,2
Surop,SUR-0023,SUR-0023-4,1,3,967,681,376710,54160,2,2,0,2,43,2,2,1,2,07,,1
Surop,SUR-0023,SUR-0023-5,2,,,,,,,,,,,,2,2,2,06,,1
Surop,SUR-0024,SUR-0024-1,2,,,,,,,,,,,,2,2,2,04,,2
Surop,SUR-0024,SUR-0024-2,1,3,740,854,518807,32292,1,3,3,1,57,2,1,2,2,07,,2
Surop,SUR-0024,SUR-0024-3,2,,,,,,,,,,,,2,2,1,,2,1
Surop,SUR-0025,SUR-0025-1,1,2,661,291,870900,46796,1,4,2,1,57,2,2,2,2,01,,1
Surop,SUR-0025,SUR-0025-2,1,2,791,825,805181,84871,3,6,4,1,25,1,2,2,2,02,,2
Surop,SUR-0026,SUR-0026-1,,,,,,,,,,,,,,,,,,
Surop,SUR-0026,SUR-0026-2,1,2,797,447,997076,52586,2,5,7,2,45,1,2,2,2,09,,1
Surop,SUR-0026,SUR-0026-3,,,,,,,,,,,,,,,,,,
Surop,SUR-0026,SUR-0026-4,2,,,,,,,,,,,,2,1,1,,2,2
Surop,SUR-0026,SUR-0026-5,2,,,,,,,,,,,,2,2,1,,2,2
Surop,SUR-0026,SUR-0026-6,2,,,,,,,,,,,,2,2,2,06,,1
Surop,SUR-0027,SUR-0027-1,2,,,,,,,,,,,,2,2,1,,1,2
Surop,SUR-0027,SUR-0027-2,,,,,,,,,,,,,,,,,,
Surop,SUR-0027,SUR-0027-3,2,,,,,,,,,,,,2,1,1,,2,2
Surop,SUR-0027,SUR-0027-4,,,,,,,,,,,,,,,,,,
Surop,SUR-0027,SUR-0027-5,1,3,106,828,926822,72453,2,6,7,1,49,2,2,1,2,07,,1
Surop,SUR-0028,SUR-0028-1,1,2,281,414,562889,17862,1,0,3,2,34,1,2,2,2,03,,2
Surop,SUR-0028,SUR-0028-2,1,3,262,223,203712,26161,2,6,5,1,35,2,2,1,2,08,,1
Surop,SUR-0028,SUR-0028-3,,,,,,,,,,,,,,,,,,
Surop,SUR-0029,SUR-0029-1,,,,,,,,,,,,,,,,,,
