barangay,household_id,building_type,num_floors,roof_material,wall_material,housing_material,floor_area,num_bedrooms,tenure_status,date_construction,electricity,lighting_fuel,cooking_fuel,num_refrigerator,num_aircon,num_washing_machine,num_stove,num_radio,num_tv,num_stereo,num_landline,num_cellphone_keypad,num_cellphone_smart,num_tablet,num_computer,num_car,num_van,num_jeep,num_truck,num_motorcycle,num_ebike,num_tricycle,num_bicycle,num_pedicab,num_motorboat,num_nonmotorboat
Tibanban,TIB-0029,10,1,5,3,1,93.55,2,6,2018-02,1,1,4,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1
Tibanban,TIB-0030,9,1,7,3,3,116.06,3,1,2016-04,1,1,4,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1
Tibanban,TIB-0031,4,1,1,3,9,118.02,5,7,2006-08,1,1,4,1,0,0,2,2,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,0,0,2
Tibanban,TIB-0032,6,1,1,1,6,56.6,2,1,2009-11,1,1,6,1,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0
Tibanban,TIB-0033,7,1,1,2,3,94.63,3,3,1988-08,1,1,3,1,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
Tibanban,TIB-0034,8,1,2,1,4,115.1,2,4,1993-11,1,1,2,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Tibanban,TIB-0035,2,1,2,1,9,124.75,5,1,2016-02,1,1,4,1,0,1,2,1,1,0,0,3,1,0,0,0,0,0,0,2,0,1,0,0,0,0
Tibanban,TIB-0036,7,1,7,3,6,147.0,5,6,1980-04,1,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tibanban,TIB-0037,7,1,1,3,2,81.39,1,4,2016-03,1,1,3,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0
Tibanban,TIB-0038,10,1,4,3,2,119.96,1,6,1991-10,1,1,5,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Tibanban,TIB-0039,7,1,3,1,5,39.02,3,4,1987-11,1,1,9,1,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0040,2,1,1,2,2,71.67,5,7,2010-05,1,1,3,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0
Tibanban,TIB-0041,10,1,2,3,3,47.61,5,6,2010-05,1,1,5,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0042,1,1,5,3,5,85.64,3,7,2007-12,1,1,9,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
Tibanban,TIB-0043,10,1,1,1,4,132.94,1,2,2013-02,1,1,3,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0044,2,1,3,5,9,112.82,1,4,2012-07,1,1,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0
Tibanban,TIB-0045,7,1,1,5,9,144.55,4,6,1999-01,1,1,9,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0
Tibanban,TIB-0046,8,2,3,1,9,103.06,4,1,2005-05,2,3,6,1,0,0,1,1,2,0,1,0,2,0,1,1,1,0,1,2,0,0,0,0,0,2
Tibanban,TIB-0047,8,1,1,5,5,90.86,5,2,2015-03,1,1,4,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0
Tibanban,TIB-0048,6,1,2,2,3,48.68,2,1,1994-01,1,1,9,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1
Tibanban,TIB-0049,8,1,1,5,1,143.35,2,3,1984-09,1,1,3,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
Tibanban,TIB-0050,6,1,5,4,1,123.32,4,6,1988-05,1,1,5,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0
Tibanban,TIB-0051,9,1,2,5,6,142.73,2,4,1983-03,1,1,2,1,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
Tibanban,TIB-0052,5,1,1,5,2,113.76,3,7,1983-03,1,1,2,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0
Tibanban,TIB-0053,7,2,3,7,2,115.24,4,4,2006-09,1,1,5,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0
Tibanban,TIB-0054,6,1,2,1,1,123.02,3,5,1990-05,2,6,9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0
Tibanban,TIB-0055,8,1,3,5,5,85.82,5,1,2011-03,1,1,5,0,0,0,1,2,1,0,0,3,0,0,0,0,0,0,1,2,1,1,0,0,1,0
Tibanban,TIB-0056,6,1,1,5,9,96.31,5,6,2016-05,1,1,3,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,2
Tibanban,TIB-0057,9,1,4,2,1,118.44,3,7,1994-05,1,1,4,1,0,1,2,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
Tibanban,TIB-0058,10,2,2,2,9,119.39,4,4,2002-02,1,1,6,0,0,0,2,0,2,0,0,3,1,1,0,1,0,0,0,0,0,0,2,0,0,0
Tibanban,TIB-0059,8,1,2,4,6,144.72,5,4,2006-12,1,1,6,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tibanban,TIB-0060,1,1,3,5,4,129.33,5,1,2000-12,1,1,5,1,0,0,2,1,1,0,0,3,2,0,1,0,0,0,0,1,0,1,1,0,0,0
Tibanban,TIB-0061,6,1,2,4,2,103.0,4,4,1987-09,1,1,6,0,0,0,0,0,2,1,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1
Tibanban,TIB-0062,7,1,3,3,1,101.55,1,5,2006-10,1,1,4,0,0,0,2,0,0,1,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,2
Tibanban,TIB-0063,2,2,2,1,5,35.04,3,5,1997-12,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Tibanban,TIB-0064,5,1,3,1,5,104.24,1,2,2005-08,1,1,9,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1
Tibanban,TIB-0065,6,1,4,1,4,123.34,1,5,1989-06,1,1,2,0,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tibanban,TIB-0066,2,2,1,1,1,99.6,1,6,2018-07,1,1,6,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Tibanban,TIB-0067,2,1,2,1,6,128.79,3,6,1995-07,1,1,3,1,0,1,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Tibanban,TIB-0068,7,1,2,4,4,57.89,4,5,2013-11,1,1,4,0,0,0,2,1,0,0,0,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0
Tibanban,TIB-0069,5,1,1,5,9,47.16,1,5,2008-10,1,1,5,0,0,0,2,2,1,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1
Tibanban,TIB-0070,10,1,6,4,1,73.09,1,7,1987-11,1,1,3,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0071,9,1,3,4,6,88.45,5,3,1988-10,1,1,5,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tibanban,TIB-0072,8,2,3,1,3,99.34,3,1,1983-03,1,1,6,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0
Tibanban,TIB-0073,1,1,6,5,3,122.48,2,5,2013-06,1,1,2,1,0,0,1,0,2,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tibanban,TIB-0074,9,1,4,3,3,61.83,1,6,2017-10,2,6,9,1,0,1,2,1,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0075,6,1,2,1,1,93.93,3,5,2001-05,1,1,6,0,0,0,2,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0076,6,1,2,1,4,139.71,1,2,1998-08,1,1,6,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0077,8,1,1,2,5,123.8,4,4,1988-12,1,1,4,1,1,0,2,0,0,0,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Tibanban,TIB-0078,9,1,6,4,1,135.5,1,7,2018-05,1,1,1,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Tibanban,TIB-0079,3,1,6,5,4,47.08,1,1,2017-02,1,1,9,1,0,0,1,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
Tibanban,TIB-0080,10,2,4,2,1,134.99,4,5,2002-11,1,1,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Tibanban,TIB-0081,2,1,1,1,4,56.16,2,1,2001-05,1,1,6,0,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Tibanban,TIB-0082,7,1,6,4,9,143.43,2,4,2024-12,1,1,9,0,0,0,2,1,2,0,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,0
Tibanban,TIB-0083,7,1,4,4,6,138.09,4,6,2021-08,1,1,1,1,0,0,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0084,2,2,7,3,6,111.5,2,1,1989-02,1,1,6,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,1,1
Tibanban,TIB-0085,3,1,1,1,6,101.26,4,5,2006-01,1,1,6,0,0,0,1,2,2,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Tibanban,TIB-0086,7,1,6,3,4,143.95,1,7,2009-01,1,1,3,1,0,0,2,0,1,0,0,0,2,1,0,1,0,0,0,2,0,0,1,0,0,0
Tibanban,TIB-0087,2,1,3,2,3,40.36,2,1,2007-01,2,6,6,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Tibanban,TIB-0088,9,1,2,7,3,63.46,5,4,2002-08,1,1,3,1,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Tibanban,TIB-0089,1,1,2,2,4,45.87,1,7,1984-12,1,1,3,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0090,3,1,2,3,6,128.59,5,2,1989-01,1,1,1,1,1,0,2,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,2,1,0,0
Tibanban,TIB-0091,6,1,3,3,5,128.19,2,4,1996-05,1,1,4,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2
Tibanban,TIB-0092,10,1,2,5,4,113.27,4,5,2024-02,2,4,3,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0093,2,1,1,4,9,101.18,1,5,1993-04,1,1,4,0,1,0,1,1,0,0,0,3,0,0,0,1,0,0,0,2,1,0,1,0,0,0
Tibanban,TIB-0094,1,1,2,2,6,69.19,3,4,1982-04,1,1,9,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0095,4,1,6,3,5,46.17,1,6,2005-03,1,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0
Tibanban,TIB-0096,6,1,2,3,2,35.52,4,7,2015-01,1,1,5,0,0,0,1,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0097,1,1,1,1,9,77.24,2,7,1981-10,1,1,6,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0
Tibanban,TIB-0098,1,1,4,2,9,120.0,5,4,2004-07,1,1,1,1,0,0,1,1,2,0,0,3,2,0,0,1,0,0,0,1,0,1,0,0,0,0
Tibanban,TIB-0099,9,1,3,5,2,114.36,1,6,2004-08,1,1,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0100,9,1,1,1,5,67.08,1,1,1983-08,1,1,6,0,0,0,0,2,2,1,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Tibanban,TIB-0101,2,1,2,1,3,122.81,2,7,2014-08,1,1,4,1,0,1,1,2,0,0,0,2,2,0,1,1,0,0,0,1,0,0,0,0,1,0
Tibanban,TIB-0102,5,1,2,2,5,93.94,2,1,1993-03,1,1,3,0,0,1,1,1,2,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,1,1
Tibanban,TIB-0103,8,1,2,2,5,83.53,2,1,1983-11,1,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Tibanban,TIB-0104,4,1,5,1,6,60.39,2,5,2021-08,1,1,4,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0
Tibanban,TIB-0105,9,2,1,3,2,148.3,4,6,2013-07,1,1,3,0,0,1,1,2,1,1,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0,1
Tibanban,TIB-0106,4,2,1,6,4,126.83,4,4,1996-04,1,1,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,2,0,1,1
Tibanban,TIB-0107,10,1,1,4,2,43.3,3,3,2016-07,1,1,1,0,0,1,0,2,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0
Tibanban,TIB-0108,4,1,1,2,2,44.8,1,6,1980-03,1,1,5,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
Tibanban,TIB-0109,8,1,6,5,6,49.97,1,6,2006-03,1,1,3,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Tibanban,TIB-0110,8,1,4,5,9,129.84,5,5,2002-06,2,6,5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Tibanban,TIB-0111,8,1,1,1,3,111.7,1,2,2001-05,1,1,6,1,0,0,1,0,1,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
Tibanban,TIB-0112,3,1,3,3,6,60.54,2,6,1983-12,1,1,9,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,2
Tibanban,TIB-0113,8,1,4,4,2,71.36,3,3,2011-11,2,3,1,1,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,2
Tibanban,TIB-0114,9,1,6,3,2,123.69,5,5,2004-01,1,1,5,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0
Tibanban,TIB-0115,9,1,1,5,5,75.29,3,1,2013-10,1,1,3,0,0,0,1,2,2,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,2
Tibanban,TIB-0116,10,1,3,4,1,38.13,3,5,2018-04,1,1,6,0,0,0,1,1,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0
Tibanban,TIB-0117,7,1,3,2,4,98.32,1,7,2012-11,2,3,5,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
Tibanban,TIB-0118,7,1,5,3,4,120.3,4,6,2005-10,2,5,4,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
Tibanban,TIB-0119,5,1,6,2,2,74.99,4,1,1983-12,1,1,3,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,1,0
Tibanban,TIB-0120,1,1,3,2,6,72.05,3,6,2003-01,1,1,5,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Tibanban,TIB-0121,8,1,2,2,9,31.91,4,6,2015-08,1,1,3,1,0,1,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0122,9,1,1,1,9,33.58,4,2,2018-03,1,1,3,1,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
Tibanban,TIB-0123,7,1,1,2,4,45.81,3,5,2012-04,1,1,3,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
Tibanban,TIB-0124,10,1,6,4,5,78.39,4,3,2019-06,2,5,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tibanban,TIB-0125,9,1,5,4,2,53.25,4,1,2014-12,1,1,2,1,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,1,0
Tibanban,TIB-0126,8,1,3,5,5,41.83,3,4,1998-06,1,1,4,1,0,0,1,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0
Tibanban,TIB-0127,2,1,3,2,9,78.77,5,4,2008-03,1,1,9,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0
Tibanban,TIB-0128,4,2,3,1,6,75.72,1,3,1995-03,1,1,6,1,0,0,2,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1
Tibanban,TIB-0129,3,1,1,3,3,138.22,1,2,1983-11,1,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
Tibanban,TIB-0130,7,1,1,2,1,95.52,2,6,1997-04,1,1,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0
Tibanban,TIB-0131,2,1,6,3,2,57.51,4,5,2015-04,1,1,5,1,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Tibanban,TIB-0132,2,1,6,1,1,71.07,5,4,1982-01,1,1,1,0,0,1,1,1,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0
Tibanban,TIB-0133,4,1,1,1,6,120.28,4,1,1980-09,2,6,3,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2
Tibanban,TIB-0134,8,1,2,3,6,148.29,5,5,2004-10,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0
Tibanban,TIB-0135,5,1,2,4,2,56.22,5,6,2002-05,1,1,2,1,0,0,2,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Tibanban,TIB-0136,2,1,1,5,2,142.02,1,3,1994-03,1,1,9,1,0,0,2,0,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Tibanban,TIB-0137,5,1,6,3,9,121.12,5,6,2015-04,1,1,1,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,1,0,0,0
Tibanban,TIB-0138,7,1,2,2,3,133.0,2,4,2022-10,1,1,2,1,0,0,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0139,5,1,1,3,6,144.48,2,3,2020-08,1,1,5,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Tibanban,TIB-0140,7,1,5,3,5,98.79,4,2,1983-07,1,1,9,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,2
Tibanban,TIB-0141,1,1,1,3,3,65.68,4,5,2015-11,2,5,3,0,0,0,1,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Tibanban,TIB-0142,1,2,1,2,3,144.42,2,5,1998-10,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tibanban,TIB-0143,1,1,1,5,6,86.64,1,4,1988-03,1,1,3,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,2
Tibanban,TIB-0144,2,1,3,1,4,96.59,1,1,1989-09,1,1,3,1,0,0,0,2,1,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Tibanban,TIB-0145,9,1,1,3,3,80.92,2,6,1993-06,1,1,3,1,0,0,2,0,0,0,0,1,1,1,0,1,0,0,1,2,0,0,1,0,0,0
Tibanban,TIB-0146,7,2,2,2,3,131.93,4,7,2007-05,1,1,5,1,1,0,2,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Tibanban,TIB-0147,1,1,2,1,1,142.59,5,1,2016-05,1,1,3,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Tibanban,TIB-0148,9,1,4,5,5,51.79,3,3,1982-11,1,1,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,2
Tibanban,TIB-0149,4,2,6,5,6,79.1,4,7,2013-11,1,1,2,1,0,0,1,0,1,0,0,2,0,1,1,0,0,0,1,0,0,1,1,0,1,0
Tibanban,TIB-0150,5,1,6,3,2,139.11,4,3,1981-02,1,1,3,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,1,2,0,0,2,0,1,0
Tibanban,TIB-0151,4,1,4,3,9,75.62,5,6,1989-04,2,9,9,1,0,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0152,9,1,2,2,2,115.71,4,6,2019-03,1,1,6,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2
Tibanban,TIB-0153,4,1,6,5,1,98.48,1,6,2002-06,1,1,9,0,0,1,2,2,1,0,0,0,2,0,0,1,0,0,0,2,0,0,2,0,0,0
Tibanban,TIB-0154,9,1,6,2,1,44.05,3,1,1988-08,2,3,9,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
Tibanban,TIB-0155,8,1,6,1,3,132.18,5,5,2002-09,1,1,6,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0
Tibanban,TIB-0156,7,1,5,3,5,141.88,3,5,2019-11,1,1,6,1,0,0,1,1,2,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Tibanban,TIB-0157,10,1,1,4,1,55.38,3,5,2020-06,1,1,4,0,0,0,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
Tibanban,TIB-0158,8,1,1,2,4,139.84,4,7,1992-04,1,1,1,1,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Tibanban,TIB-0159,2,2,5,1,2,74.8,4,3,2015-06,1,1,2,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,2
Tibanban,TIB-0160,2,1,5,5,9,117.41,5,6,2013-07,1,1,4,1,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Tibanban,TIB-0161,2,1,4,2,1,67.08,2,5,1981-02,1,1,5,0,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0
Tibanban,TIB-0162,3,1,6,5,9,137.69,4,2,2023-08,1,1,3,0,0,0,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tibanban,TIB-0163,6,1,4,4,9,40.15,1,6,1986-03,1,1,5,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0164,8,1,1,3,3,63.55,4,4,1992-02,2,6,6,0,1,0,1,1,2,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0
Tibanban,TIB-0165,4,1,1,2,2,83.85,3,1,2003-04,1,1,2,0,0,1,1,0,2,1,0,2,2,0,0,0,0,1,1,0,0,0,2,0,0,0
Tibanban,TIB-0166,2,1,1,2,9,81.0,3,2,2003-08,1,1,5,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0
Tibanban,TIB-0167,4,1,2,5,3,106.01,4,7,2019-04,1,1,4,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2
Tibanban,TIB-0168,2,1,2,3,5,130.6,2,1,1988-11,1,1,5,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Tibanban,TIB-0169,8,1,6,4,5,139.2,2,7,1993-07,2,5,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
Tibanban,TIB-0170,4,2,6,4,1,81.3,5,5,2011-04,1,1,9,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
Tibanban,TIB-0171,2,1,1,3,6,78.02,5,1,2020-04,1,1,2,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
Tibanban,TIB-0172,9,1,1,2,4,72.09,4,2,2006-07,1,1,4,0,0,1,2,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
Tibanban,TIB-0173,9,1,1,1,5,66.77,3,7,2002-07,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tibanban,TIB-0174,4,1,1,2,1,57.59,1,2,2008-03,1,1,5,0,0,0,1,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Tibanban,TIB-0175,3,1,2,3,6,140.47,1,5,1989-07,1,1,3,1,0,1,2,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Tibanban,TIB-0176,10,1,2,3,9,113.37,4,7,2001-09,2,2,6,0,0,0,2,0,1,1,0,3,2,0,0,1,0,0,0,1,0,1,0,0,0,0
Tibanban,TIB-0177,9,1,2,3,2,30.37,2,5,2014-10,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,2,0,1,0,0,0,0
Tibanban,TIB-0178,7,1,5,4,5,66.45,5,7,1996-10,1,1,6,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tibanban,TIB-0179,5,2,1,3,2,106.29,1,1,2000-03,2,2,3,0,0,0,1,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
Tibanban,TIB-0180,9,1,2,4,1,122.9,3,5,1990-12,1,1,4,0,1,0,1,2,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0181,7,1,1,2,9,102.59,5,6,1984-08,1,1,4,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0
Tibanban,TIB-0182,7,1,1,6,6,125.51,1,5,2020-08,1,1,4,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0
Tibanban,TIB-0183,1,1,1,1,4,51.8,4,7,2010-10,1,1,9,1,0,0,2,2,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0
Tibanban,TIB-0184,6,1,1,5,5,90.63,1,2,1985-06,1,1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0
