barangay,household_id,member_id,filipino_citizen,overseas_filipino,other_location_resided,province_moved,city_moved,barangay_moved,month_year_moved,province_from,city_from,barangay_from,internal_displacement
Sergio Osmeña,SER-0039,SER-0039-1,1,7,1,379,819,654,08-2011,642,518,283,2
Sergio Osmeña,SER-0040,SER-0040-1,1,3,1,128,399,282,01-2013,291,113,750,1
Sergio Osmeña,SER-0040,SER-0040-2,1,1,2,,,,,,,,5
Sergio Osmeña,SER-0040,SER-0040-3,1,3,2,,,,,,,,2
Sergio Osmeña,SER-0040,SER-0040-4,2,4,1,715,592,947,08-2001,900,517,414,4
Sergio Osmeña,SER-0040,SER-0040-5,3,4,2,,,,,,,,1
Sergio Osmeña,SER-0041,SER-0041-1,3,3,2,,,,,,,,2
Sergio Osmeña,SER-0041,SER-0041-2,3,,2,,,,,,,,4
Sergio Osmeña,SER-0041,SER-0041-3,2,4,2,,,,,,,,2
Sergio Osmeña,SER-0041,SER-0041-4,1,,1,661,732,380,10-2008,931,811,810,2
Sergio Osmeña,SER-0042,SER-0042-1,2,2,1,352,952,149,03-2015,517,254,190,5
Sergio Osmeña,SER-0042,SER-0042-2,1,3,1,858,925,418,07-2020,998,354,408,5
Sergio Osmeña,SER-0042,SER-0042-3,1,5,1,930,214,144,01-2012,235,175,181,3
Sergio Osmeña,SER-0043,SER-0043-1,2,6,1,808,121,439,11-2010,215,349,675,5
Surop,SUR-0001,SUR-0001-1,1,,2,,,,,,,,3
Surop,SUR-0001,SUR-0001-2,2,7,2,,,,,,,,2
Surop,SUR-0002,SUR-0002-1,2,,2,,,,,,,,3
Surop,SUR-0003,SUR-0003-1,1,1,2,,,,,,,,4
Surop,SUR-0004,SUR-0004-1,3,,2,,,,,,,,4
Surop,SUR-0004,SUR-0004-2,1,1,2,,,,,,,,5
Surop,SUR-0004,SUR-0004-3,3,,2,,,,,,,,3
Surop,SUR-0004,SUR-0004-4,2,1,1,820,742,927,11-2011,157,721,257,3
Surop,SUR-0005,SUR-0005-1,1,3,1,441,969,910,12-2014,336,440,420,1
Surop,SUR-0005,SUR-0005-2,3,7,1,324,904,388,05-2019,233,666,120,2
Surop,SUR-0005,SUR-0005-3,1,6,2,,,,,,,,1
Surop,SUR-0005,SUR-0005-4,3,5,1,583,667,825,01-2019,331,553,945,3
Surop,SUR-0006,SUR-0006-1,3,,1,863,996,225,06-2015,221,851,235,4
Surop,SUR-0007,SUR-0007-1,3,1,1,229,379,545,08-2016,488,953,508,3
Surop,SUR-0008,SUR-0008-1,3,7,1,839,892,488,04-2004,183,975,161,3
Surop,SUR-0008,SUR-0008-2,3,2,2,,,,,,,,1
Surop,SUR-0008,SUR-0008-3,3,1,2,,,,,,,,1
Surop,SUR-0008,SUR-0008-4,1,2,1,155,113,288,09-2010,606,233,798,4
Surop,SUR-0008,SUR-0008-5,1,6,2,,,,,,,,3
Surop,SUR-0009,SUR-0009-1,2,,2,,,,,,,,1
Surop,SUR-0010,SUR-0010-1,3,,2,,,,,,,,1
Surop,SUR-0010,SUR-0010-2,2,6,2,,,,,,,,1
Surop,SUR-0010,SUR-0010-3,3,5,2,,,,,,,,4
Surop,SUR-0010,SUR-0010-4,2,,1,845,200,634,10-2022,741,391,314,4
Surop,SUR-0011,SUR-0011-1,3,2,2,,,,,,,,1
Surop,SUR-0011,SUR-0011-2,2,3,1,911,116,721,04-2022,587,761,320,2
Surop,SUR-0012,SUR-0012-1,2,7,2,,,,,,,,3
Surop,SUR-0013,SUR-0013-1,3,3,2,,,,,,,,4
Surop,SUR-0013,SUR-0013-2,3,3,2,,,,,,,,3
Surop,SUR-0014,SUR-0014-1,2,2,2,,,,,,,,2
Surop,SUR-0014,SUR-0014-2,2,7,1,629,202,404,10-2022,565,915,847,3
Surop,SUR-0015,SUR-0015-1,1,7,2,,,,,,,,5
Surop,SUR-0015,SUR-0015-2,2,7,2,,,,,,,,5
Surop,SUR-0016,SUR-0016-1,1,,2,,,,,,,,2
Surop,SUR-0016,SUR-0016-2,1,,2,,,,,,,,4
Surop,SUR-0016,SUR-0016-3,1,7,2,,,,,,,,3
Surop,SUR-0016,SUR-0016-4,1,7,1,206,996,267,01-2001,918,704,944,5
Surop,SUR-0016,SUR-0016-5,1,,1,428,859,593,05-2004,826,477,837,3
Surop,SUR-0017,SUR-0017-1,3,7,1,118,453,173,09-2022,688,960,723,3
Surop,SUR-0017,SUR-0017-2,3,,2,,,,,,,,4
Surop,SUR-0017,SUR-0017-3,1,4,1,294,873,967,09-2003,574,478,725,4
Surop,SUR-0017,SUR-0017-4,1,,1,488,518,744,10-2021,305,650,813,3
Surop,SUR-0017,SUR-0017-5,1,2,1,967,474,982,01-2001,353,924,748,2
Surop,SUR-0017,SUR-0017-6,3,7,1,521,606,573,01-2002,123,415,949,5
Surop,SUR-0018,SUR-0018-1,2,,2,,,,,,,,5
Surop,SUR-0018,SUR-0018-2,1,,1,154,799,368,03-2024,367,946,198,3
Surop,SUR-0018,SUR-0018-3,1,3,1,462,432,190,02-2001,252,719,285,1
Surop,SUR-0018,SUR-0018-4,3,5,1,582,468,279,04-2020,909,191,901,3
Surop,SUR-0018,SUR-0018-5,3,6,2,,,,,,,,1
Surop,SUR-0019,SUR-0019-1,3,,2,,,,,,,,3
Surop,SUR-0019,SUR-0019-2,2,,1,107,471,143,06-2000,642,920,544,2
Surop,SUR-0019,SUR-0019-3,3,1,1,100,855,694,02-2011,663,379,646,3
Surop,SUR-0019,SUR-0019-4,1,7,1,116,989,926,05-2017,418,639,783,3
Surop,SUR-0020,SUR-0020-1,1,3,1,260,497,860,11-2017,935,508,751,4
Surop,SUR-0020,SUR-0020-2,3,2,1,890,357,140,05-2009,134,721,199,4
Surop,SUR-0020,SUR-0020-3,3,6,1,877,544,147,07-2005,407,537,609,1
Surop,SUR-0020,SUR-0020-4,1,1,2,,,,,,,,1
Surop,SUR-0021,SUR-0021-1,2,6,1,475,214,844,11-2010,812,837,877,1
Surop,SUR-0021,SUR-0021-2,3,7,1,122,666,351,05-2016,764,404,117,3
Surop,SUR-0021,SUR-0021-3,2,6,1,933,704,278,08-2001,381,424,878,1
Surop,SUR-0021,SUR-0021-4,1,1,2,,,,,,,,4
Surop,SUR-0021,SUR-0021-5,2,,1,609,758,654,03-2004,236,862,458,5
Surop,SUR-0021,SUR-0021-6,3,,1,976,111,186,09-2007,357,442,544,4
Surop,SUR-0022,SUR-0022-1,1,7,2,,,,,,,,3
Surop,SUR-0022,SUR-0022-2,1,6,1,323,447,901,02-2024,507,321,299,1
Surop,SUR-0022,SUR-0022-3,3,4,2,,,,,,,,4
Surop,SUR-0022,SUR-0022-4,1,1,2,,,,,,,,2
Surop,SUR-0022,SUR-0022-5,3,,1,536,307,484,05-2023,398,653,591,2
Surop,SUR-0022,SUR-0022-6,1,1,2,,,,,,,,2
Surop,SUR-0023,SUR-0023-1,1,,1,950,406,230,10-2013,142,809,193,1
Surop,SUR-0023,SUR-0023-2,3,6,2,,,,,,,,4
Surop,SUR-0023,SUR-0023-3,3,7,1,380,658,355,01-2010,624,969,639,3
Surop,SUR-0023,SUR-0023-4,3,4,1,907,597,730,11-2000,520,278,667,5
Surop,SUR-0024,SUR-0024-1,1,5,1,671,611,501,11-2005,921,702,826,3
Surop,SUR-0024,SUR-0024-2,2,5,1,119,829,108,06-2020,710,190,692,5
Surop,SUR-0025,SUR-0025-1,3,2,1,113,723,128,07-2020,739,274,515,1
Surop,SUR-0025,SUR-0025-2,2,,2,,,,,,,,5
Surop,SUR-0025,SUR-0025-3,3,1,2,,,,,,,,1
Surop,SUR-0025,SUR-0025-4,3,1,1,928,899,776,10-2013,587,770,497,5
Surop,SUR-0026,SUR-0026-1,1,,1,358,622,683,04-2004,527,603,843,1
Surop,SUR-0026,SUR-0026-2,1,,2,,,,,,,,5
Surop,SUR-0026,SUR-0026-3,2,,2,,,,,,,,4
Surop,SUR-0026,SUR-0026-4,1,,2,,,,,,,,2
Surop,SUR-0026,SUR-0026-5,2,1,1,302,550,839,05-2007,800,795,235,2
Surop,SUR-0026,SUR-0026-6,3,1,2,,,,,,,,2
Surop,SUR-0027,SUR-0027-1,3,5,1,177,850,706,04-2020,840,326,134,3
Surop,SUR-0027,SUR-0027-2,2,2,1,869,375,101,08-2008,376,171,514,1
Surop,SUR-0028,SUR-0028-1,3,3,1,261,558,199,06-2014,822,440,657,4
Surop,SUR-0029,SUR-0029-1,1,1,2,,,,,,,,4
Surop,SUR-0029,SUR-0029-2,3,,2,,,,,,,,4
Surop,SUR-0030,SUR-0030-1,3,,1,925,950,135,07-2023,218,797,451,4
Surop,SUR-0030,SUR-0030-2,3,,1,155,550,647,10-2000,454,849,140,1
Surop,SUR-0031,SUR-0031-1,3,3,1,420,770,123,04-2005,920,216,877,5
Surop,SUR-0031,SUR-0031-2,1,2,1,749,257,272,06-2001,961,889,267,3
Surop,SUR-0031,SUR-0031-3,2,,2,,,,,,,,2
Surop,SUR-0032,SUR-0032-1,1,,1,501,693,892,12-2001,762,765,848,5
Surop,SUR-0032,SUR-0032-2,3,,2,,,,,,,,3
Surop,SUR-0032,SUR-0032-3,1,,1,664,185,973,03-2018,973,848,387,5
Surop,SUR-0032,SUR-0032-4,2,2,2,,,,,,,,2
Surop,SUR-0032,SUR-0032-5,3,,2,,,,,,,,5
Surop,SUR-0032,SUR-0032-6,1,2,2,,,,,,,,3
Surop,SUR-0033,SUR-0033-1,1,5,1,826,209,518,05-2001,469,951,354,1
Surop,SUR-0034,SUR-0034-1,3,4,2,,,,,,,,1
Surop,SUR-0035,SUR-0035-1,1,5,1,509,483,494,03-2012,345,549,446,5
Surop,SUR-0035,SUR-0035-2,3,6,2,,,,,,,,5
Surop,SUR-0035,SUR-0035-3,3,,1,579,687,965,10-2005,196,525,120,4
Surop,SUR-0035,SUR-0035-4,1,1,2,,,,,,,,1
Surop,SUR-0035,SUR-0035-5,3,7,2,,,,,,,,1
Surop,SUR-0036,SUR-0036-1,1,7,2,,,,,,,,1
Surop,SUR-0036,SUR-0036-2,3,4,2,,,,,,,,5
Surop,SUR-0036,SUR-0036-3,1,7,1,858,364,632,11-2007,746,485,591,2
Surop,SUR-0036,SUR-0036-4,3,,1,388,892,880,05-2003,438,304,197,4
Surop,SUR-0037,SUR-0037-1,3,1,1,873,210,221,02-2021,530,266,745,3
Surop,SUR-0037,SUR-0037-2,3,4,2,,,,,,,,3
Surop,SUR-0037,SUR-0037-3,1,3,2,,,,,,,,4
Surop,SUR-0038,SUR-0038-1,1,,2,,,,,,,,4
Surop,SUR-0038,SUR-0038-2,3,7,1,663,523,111,11-2018,658,706,358,5
Surop,SUR-0038,SUR-0038-3,3,,2,,,,,,,,5
Surop,SUR-0038,SUR-0038-4,2,3,1,549,177,880,11-2010,737,935,761,4
Surop,SUR-0038,SUR-0038-5,3,,2,,,,,,,,4
Surop,SUR-0038,SUR-0038-6,3,5,1,343,975,950,08-2024,873,668,406,3
Surop,SUR-0039,SUR-0039-1,2,2,2,,,,,,,,1
Surop,SUR-0039,SUR-0039-2,1,4,2,,,,,,,,4
Surop,SUR-0039,SUR-0039-3,2,3,1,852,512,719,04-2020,804,790,542,3
Surop,SUR-0039,SUR-0039-4,2,7,2,,,,,,,,1
Surop,SUR-0040,SUR-0040-1,2,,1,127,828,912,01-2001,112,438,129,1
Surop,SUR-0040,SUR-0040-2,1,2,2,,,,,,,,4
Surop,SUR-0040,SUR-0040-3,1,3,1,560,718,839,08-2024,565,266,774,1
Surop,SUR-0040,SUR-0040-4,2,3,2,,,,,,,,5
Surop,SUR-0041,SUR-0041-1,1,7,2,,,,,,,,4
Surop,SUR-0041,SUR-0041-2,1,3,1,437,417,865,04-2023,778,597,128,1
Surop,SUR-0041,SUR-0041-3,3,1,2,,,,,,,,4
Surop,SUR-0042,SUR-0042-1,2,7,1,411,627,251,12-2002,238,366,603,4
Surop,SUR-0042,SUR-0042-2,3,,2,,,,,,,,2
Surop,SUR-0042,SUR-0042-3,2,,1,421,854,492,03-2008,548,205,212,5
Surop,SUR-0042,SUR-0042-4,2,7,2,,,,,,,,4
Surop,SUR-0042,SUR-0042-5,2,6,2,,,,,,,,1
Surop,SUR-0043,SUR-0043-1,2,7,1,373,258,187,07-2019,849,470,315,3
Surop,SUR-0043,SUR-0043-2,3,5,2,,,,,,,,1
Surop,SUR-0043,SUR-0043-3,3,7,1,129,445,870,10-2016,125,685,935,1
Surop,SUR-0043,SUR-0043-4,2,,2,,,,,,,,3
Surop,SUR-0044,SUR-0044-1,3,,2,,,,,,,,5
Surop,SUR-0044,SUR-0044-2,1,,2,,,,,,,,1
Surop,SUR-0044,SUR-0044-3,2,6,1,379,895,316,07-2007,181,752,780,5
Surop,SUR-0044,SUR-0044-4,2,2,2,,,,,,,,5
Surop,SUR-0044,SUR-0044-5,3,,1,162,194,154,10-2014,842,355,108,3
Surop,SUR-0045,SUR-0045-1,1,6,1,106,874,252,06-2013,946,208,631,2
Surop,SUR-0045,SUR-0045-2,2,4,1,646,215,418,11-2016,373,303,549,3
Surop,SUR-0045,SUR-0045-3,2,,1,338,965,522,12-2014,887,436,273,5
Surop,SUR-0045,SUR-0045-4,2,,2,,,,,,,,2
Surop,SUR-0045,SUR-0045-5,1,1,1,613,883,600,02-2004,276,502,234,1
Surop,SUR-0046,SUR-0046-1,2,,2,,,,,,,,5
Surop,SUR-0046,SUR-0046-2,3,5,1,862,509,494,04-2017,626,332,864,4
Surop,SUR-0046,SUR-0046-3,1,7,2,,,,,,,,4
Surop,SUR-0046,SUR-0046-4,1,7,2,,,,,,,,4
Surop,SUR-0047,SUR-0047-1,2,6,1,607,283,911,05-2004,776,538,259,5
Surop,SUR-0047,SUR-0047-2,3,6,2,,,,,,,,2
Surop,SUR-0047,SUR-0047-3,2,1,2,,,,,,,,5
Surop,SUR-0047,SUR-0047-4,1,7,2,,,,,,,,5
Surop,SUR-0047,SUR-0047-5,3,5,1,397,749,969,04-2009,961,607,119,5
Surop,SUR-0048,SUR-0048-1,1,,1,511,840,212,02-2024,720,262,617,5
Surop,SUR-0048,SUR-0048-2,1,6,1,379,941,751,06-2014,416,487,376,4
Surop,SUR-0049,SUR-0049-1,3,1,2,,,,,,,,2
Surop,SUR-0050,SUR-0050-1,1,3,1,746,475,236,05-2021,749,737,923,3
Surop,SUR-0051,SUR-0051-1,2,4,2,,,,,,,,2
Surop,SUR-0051,SUR-0051-2,3,,1,503,860,111,09-2000,496,442,426,4
Surop,SUR-0051,SUR-0051-3,1,5,1,309,936,205,05-2019,440,100,750,4
Surop,SUR-0052,SUR-0052-1,3,7,1,705,169,901,12-2007,961,793,676,3
Surop,SUR-0052,SUR-0052-2,2,,1,118,574,761,04-2007,812,993,663,5
Surop,SUR-0052,SUR-0052-3,2,5,1,579,806,397,02-2010,972,276,997,2
Surop,SUR-0053,SUR-0053-1,2,,1,414,682,917,07-2018,435,378,313,1
Surop,SUR-0053,SUR-0053-2,2,,2,,,,,,,,4
Surop,SUR-0054,SUR-0054-1,2,5,1,265,911,889,08-2010,118,496,202,2
Surop,SUR-0055,SUR-0055-1,3,1,1,126,804,507,09-2024,777,209,945,2
Surop,SUR-0056,SUR-0056-1,3,2,2,,,,,,,,5
Surop,SUR-0056,SUR-0056-2,1,,1,715,111,942,03-2009,905,609,722,1
Surop,SUR-0056,SUR-0056-3,1,,1,459,715,445,09-2015,751,420,929,4
Surop,SUR-0056,SUR-0056-4,3,,2,,,,,,,,4
Surop,SUR-0057,SUR-0057-1,1,3,2,,,,,,,,2
Surop,SUR-0057,SUR-0057-2,1,4,1,774,392,348,08-2013,850,443,343,4
Surop,SUR-0057,SUR-0057-3,1,4,2,,,,,,,,3
Surop,SUR-0057,SUR-0057-4,1,,2,,,,,,,,1
Surop,SUR-0057,SUR-0057-5,1,,1,379,143,832,03-2000,379,943,396,5
Surop,SUR-0058,SUR-0058-1,2,4,1,289,237,714,08-2010,447,856,671,4
Surop,SUR-0058,SUR-0058-2,3,,1,322,180,816,06-2010,425,414,231,1
Tagabebe,TAG-0001,TAG-0001-1,3,,2,,,,,,,,2
Tagabebe,TAG-0001,TAG-0001-2,1,4,2,,,,,,,,4
Tagabebe,TAG-0001,TAG-0001-3,2,,2,,,,,,,,3
Tagabebe,TAG-0001,TAG-0001-4,1,1,1,121,377,622,06-2012,924,873,462,5
Tagabebe,TAG-0002,TAG-0002-1,2,3,1,130,718,434,10-2010,879,581,211,1
Tagabebe,TAG-0002,TAG-0002-2,3,7,1,997,928,235,02-2018,401,835,904,2
Tagabebe,TAG-0002,TAG-0002-3,2,5,2,,,,,,,,4
Tagabebe,TAG-0002,TAG-0002-4,3,7,2,,,,,,,,4
Tagabebe,TAG-0002,TAG-0002-5,2,6,1,431,714,726,04-2022,687,594,281,2
Tagabebe,TAG-0002,TAG-0002-6,3,5,1,387,186,139,11-2006,352,138,531,4
Tagabebe,TAG-0003,TAG-0003-1,1,5,1,237,574,790,08-2008,246,636,635,5
Tagabebe,TAG-0003,TAG-0003-2,1,1,1,452,845,500,05-2023,253,364,559,4
Tagabebe,TAG-0003,TAG-0003-3,1,1,1,528,231,570,02-2000,352,282,237,2
Tagabebe,TAG-0004,TAG-0004-1,1,3,2,,,,,,,,5
Tagabebe,TAG-0004,TAG-0004-2,3,,1,810,802,874,04-2015,649,471,977,1
Tagabebe,TAG-0005,TAG-0005-1,1,,1,861,706,851,03-2012,703,159,158,5
Tagabebe,TAG-0005,TAG-0005-2,2,,2,,,,,,,,4
Tagabebe,TAG-0005,TAG-0005-3,3,3,2,,,,,,,,4
Tagabebe,TAG-0005,TAG-0005-4,2,,1,530,231,634,09-2024,389,677,380,4
Tagabebe,TAG-0005,TAG-0005-5,1,7,1,648,320,789,09-2006,831,483,683,3
Tagabebe,TAG-0005,TAG-0005-6,1,,1,733,780,305,07-2019,586,974,145,5
Tagabebe,TAG-0006,TAG-0006-1,2,2,1,987,813,230,03-2003,636,532,506,4
Tagabebe,TAG-0007,TAG-0007-1,3,5,2,,,,,,,,1
Tagabebe,TAG-0007,TAG-0007-2,1,4,1,861,780,861,05-2010,849,728,150,2
Tagabebe,TAG-0007,TAG-0007-3,2,2,2,,,,,,,,4
Tagabebe,TAG-0007,TAG-0007-4,3,4,1,854,985,892,06-2024,870,343,344,1
Tagabebe,TAG-0007,TAG-0007-5,1,1,2,,,,,,,,4
Tagabebe,TAG-0008,TAG-0008-1,2,2,1,903,118,250,10-2022,419,184,323,5
Tagabebe,TAG-0008,TAG-0008-2,1,,1,352,958,176,09-2018,989,233,662,3
Tagabebe,TAG-0008,TAG-0008-3,3,4,2,,,,,,,,3
Tagabebe,TAG-0008,TAG-0008-4,2,,1,161,979,595,07-2002,137,134,125,3
Tagabebe,TAG-0008,TAG-0008-5,3,4,2,,,,,,,,3
Tagabebe,TAG-0009,TAG-0009-1,3,1,2,,,,,,,,5
Tagabebe,TAG-0009,TAG-0009-2,2,,1,451,194,332,10-2002,229,763,128,4
Tagabebe,TAG-0009,TAG-0009-3,1,1,2,,,,,,,,1
Tagabebe,TAG-0009,TAG-0009-4,2,2,2,,,,,,,,1
Tagabebe,TAG-0009,TAG-0009-5,2,5,2,,,,,,,,4
Tagabebe,TAG-0010,TAG-0010-1,1,7,2,,,,,,,,5
Tagabebe,TAG-0010,TAG-0010-2,2,7,2,,,,,,,,1
Tagabebe,TAG-0010,TAG-0010-3,1,5,2,,,,,,,,2
Tagabebe,TAG-0010,TAG-0010-4,2,7,2,,,,,,,,5
Tagabebe,TAG-0010,TAG-0010-5,1,4,1,196,486,312,04-2019,578,813,217,4
Tagabebe,TAG-0011,TAG-0011-1,2,5,1,874,873,151,06-2011,864,938,668,3
Tagabebe,TAG-0011,TAG-0011-2,1,1,1,742,668,820,05-2023,701,206,155,1
Tagabebe,TAG-0011,TAG-0011-3,2,3,1,900,527,591,04-2001,648,399,848,5
Tagabebe,TAG-0011,TAG-0011-4,1,3,1,350,680,486,01-2017,800,555,468,2
Tagabebe,TAG-0011,TAG-0011-5,3,,2,,,,,,,,2
Tagabebe,TAG-0011,TAG-0011-6,1,4,2,,,,,,,,1
Tagabebe,TAG-0012,TAG-0012-1,2,7,2,,,,,,,,2
Tagabebe,TAG-0013,TAG-0013-1,3,5,1,227,671,855,11-2023,663,174,455,1
Tagabebe,TAG-0014,TAG-0014-1,2,4,1,388,612,508,06-2002,762,155,999,1
Tagabebe,TAG-0014,TAG-0014-2,2,4,1,395,389,374,02-2020,284,771,700,2
Tagabebe,TAG-0014,TAG-0014-3,3,,2,,,,,,,,2
Tagabebe,TAG-0014,TAG-0014-4,2,,2,,,,,,,,3
Tagabebe,TAG-0014,TAG-0014-5,3,2,1,386,478,379,11-2000,317,974,339,3
Tagabebe,TAG-0014,TAG-0014-6,3,1,2,,,,,,,,4
Tagabebe,TAG-0015,TAG-0015-1,3,1,1,196,871,788,05-2020,506,313,150,4
Tagabebe,TAG-0015,TAG-0015-2,2,1,2,,,,,,,,5
Tagabebe,TAG-0015,TAG-0015-3,3,6,1,244,113,394,04-2012,976,749,494,5
Tagabebe,TAG-0015,TAG-0015-4,3,4,1,751,806,714,11-2014,750,234,792,5
Tagabebe,TAG-0016,TAG-0016-1,1,,1,320,635,349,05-2004,400,709,828,3
Tagabebe,TAG-0016,TAG-0016-2,3,5,2,,,,,,,,4
Tagabebe,TAG-0017,TAG-0017-1,2,6,2,,,,,,,,4
Tagabebe,TAG-0017,TAG-0017-2,1,3,1,549,590,904,01-2009,563,689,817,1
Tagabebe,TAG-0017,TAG-0017-3,2,1,2,,,,,,,,5
Tagabebe,TAG-0017,TAG-0017-4,2,,1,334,792,534,05-2001,714,141,308,3
Tagabebe,TAG-0018,TAG-0018-1,3,3,2,,,,,,,,3
Tagabebe,TAG-0018,TAG-0018-2,1,1,1,583,121,359,08-2003,803,353,373,2
Tagabebe,TAG-0018,TAG-0018-3,1,4,1,189,708,980,09-2022,252,260,723,5
Tagabebe,TAG-0018,TAG-0018-4,1,,1,392,575,889,07-2004,564,537,245,1
Tagabebe,TAG-0018,TAG-0018-5,1,,2,,,,,,,,4
Tagabebe,TAG-0019,TAG-0019-1,1,,2,,,,,,,,2
Tagabebe,TAG-0019,TAG-0019-2,3,1,1,600,302,796,05-2024,987,500,280,4
Tagabebe,TAG-0020,TAG-0020-1,2,6,1,164,329,988,07-2004,734,112,210,2
Tagabebe,TAG-0020,TAG-0020-2,2,2,1,173,642,602,05-2011,676,716,535,4
Tagabebe,TAG-0020,TAG-0020-3,3,4,1,227,668,726,12-2009,195,406,901,4
Tagabebe,TAG-0020,TAG-0020-4,2,,2,,,,,,,,2
Tagabebe,TAG-0020,TAG-0020-5,2,,2,,,,,,,,3
Tagabebe,TAG-0020,TAG-0020-6,2,,2,,,,,,,,3
Tagabebe,TAG-0021,TAG-0021-1,2,7,2,,,,,,,,1
Tagabebe,TAG-0021,TAG-0021-2,2,,1,986,496,310,09-2004,815,168,978,2
Tagabebe,TAG-0021,TAG-0021-3,3,,1,743,718,549,12-2018,776,239,650,5
Tagabebe,TAG-0022,TAG-0022-1,1,,1,931,819,652,12-2015,921,907,280,2
Tagabebe,TAG-0022,TAG-0022-2,3,,2,,,,,,,,2
Tagabebe,TAG-0022,TAG-0022-3,3,4,2,,,,,,,,5
Tagabebe,TAG-0023,TAG-0023-1,2,6,2,,,,,,,,1
Tagabebe,TAG-0023,TAG-0023-2,1,1,1,370,124,824,03-2003,702,933,697,2
Tagabebe,TAG-0023,TAG-0023-3,3,6,2,,,,,,,,4
Tagabebe,TAG-0023,TAG-0023-4,3,7,1,478,282,228,06-2008,430,884,690,4
Tagabebe,TAG-0023,TAG-0023-5,3,4,2,,,,,,,,5
Tagabebe,TAG-0024,TAG-0024-1,2,3,1,750,788,324,05-2022,491,720,222,1
Tagabebe,TAG-0024,TAG-0024-2,3,,2,,,,,,,,5
Tagabebe,TAG-0025,TAG-0025-1,3,1,2,,,,,,,,4
Tagabebe,TAG-0025,TAG-0025-2,1,6,2,,,,,,,,2
Tagabebe,TAG-0025,TAG-0025-3,3,,2,,,,,,,,2
Tagabebe,TAG-0025,TAG-0025-4,2,,2,,,,,,,,5
Tagabebe,TAG-0025,TAG-0025-5,1,3,2,,,,,,,,1
Tagabebe,TAG-0025,TAG-0025-6,3,1,2,,,,,,,,4
Tagabebe,TAG-0026,TAG-0026-1,1,3,2,,,,,,,,2
Tagabebe,TAG-0026,TAG-0026-2,2,2,2,,,,,,,,4
Tagabebe,TAG-0026,TAG-0026-3,3,,1,261,392,841,06-2016,184,225,227,3
Tagabebe,TAG-0026,TAG-0026-4,1,,1,639,929,340,10-2019,228,562,224,4
Tagabebe,TAG-0026,TAG-0026-5,2,2,1,434,504,868,08-2007,259,542,926,3
Tagabebe,TAG-0027,TAG-0027-1,2,4,1,586,109,197,12-2015,416,141,198,3
Tagabebe,TAG-0027,TAG-0027-2,3,5,1,628,635,487,11-2002,397,730,462,3
Tagabebe,TAG-0027,TAG-0027-3,2,4,1,165,522,192,05-2015,166,181,580,3
Tagabebe,TAG-0027,TAG-0027-4,2,5,2,,,,,,,,5
Tagabebe,TAG-0027,TAG-0027-5,3,2,1,867,911,927,12-2000,745,439,476,3
Tagabebe,TAG-0027,TAG-0027-6,2,,2,,,,,,,,3
Tagabebe,TAG-0028,TAG-0028-1,1,,1,989,997,432,09-2015,552,594,963,2
Tagabebe,TAG-0028,TAG-0028-2,3,,1,331,130,315,07-2004,156,933,338,5
Tagabebe,TAG-0028,TAG-0028-3,3,2,2,,,,,,,,1
Tagabebe,TAG-0028,TAG-0028-4,3,2,1,108,845,938,06-2010,239,453,629,4
Tagabebe,TAG-0029,TAG-0029-1,2,,1,784,122,865,08-2020,660,386,653,2
Tagabebe,TAG-0029,TAG-0029-2,1,,1,382,323,520,10-2005,962,416,492,5
Tagabebe,TAG-0029,TAG-0029-3,3,4,2,,,,,,,,5
Tagabebe,TAG-0029,TAG-0029-4,1,,1,651,758,369,10-2015,286,448,705,5
Tagabebe,TAG-0029,TAG-0029-5,2,,2,,,,,,,,3
Tagabebe,TAG-0029,TAG-0029-6,3,4,1,619,248,104,11-2005,889,276,424,2
Tagabebe,TAG-0030,TAG-0030-1,1,3,2,,,,,,,,1
Tagabebe,TAG-0031,TAG-0031-1,3,,1,777,305,776,03-2012,529,282,552,3
Tagabebe,TAG-0031,TAG-0031-2,2,,2,,,,,,,,3
Tagabebe,TAG-0031,TAG-0031-3,2,,2,,,,,,,,2
Tagabebe,TAG-0032,TAG-0032-1,2,5,2,,,,,,,,1
Tagabebe,TAG-0032,TAG-0032-2,1,,1,751,131,221,01-2010,761,907,459,5
Tagabebe,TAG-0032,TAG-0032-3,2,4,1,723,450,496,06-2004,349,977,201,2
Tagabebe,TAG-0032,TAG-0032-4,3,4,1,616,747,577,03-2011,468,720,483,2
Tagabebe,TAG-0032,TAG-0032-5,3,,1,160,965,234,10-2003,483,243,937,1
Tagabebe,TAG-0032,TAG-0032-6,1,2,2,,,,,,,,2
Tagabebe,TAG-0033,TAG-0033-1,1,7,2,,,,,,,,1
Tagabebe,TAG-0033,TAG-0033-2,2,7,1,740,225,370,03-2000,420,959,930,5
Tagabebe,TAG-0033,TAG-0033-3,2,,1,801,105,856,06-2013,503,849,698,5
Tagabebe,TAG-0033,TAG-0033-4,3,5,1,406,429,248,09-2013,846,900,214,5
Tagabebe,TAG-0034,TAG-0034-1,1,,2,,,,,,,,2
Tagabebe,TAG-0034,TAG-0034-2,3,7,2,,,,,,,,1
Tagabebe,TAG-0034,TAG-0034-3,2,,2,,,,,,,,4
Tagabebe,TAG-0034,TAG-0034-4,1,6,1,992,431,818,11-2019,369,433,886,5
Tagabebe,TAG-0034,TAG-0034-5,1,,1,674,216,186,12-2003,863,589,204,4
