barangay,household_id,member_id,attended_school,school_attending,current_grade_year,reason_not_attending,tvet_graduate,tvet_student,skills_training
Surop,SUR-0023,SUR-0023-2,,,,,,,
Surop,SUR-0023,SUR-0023-3,1,3,30400111,,1,2,
Surop,SUR-0023,SUR-0023-4,1,3,20400102,,,,
Surop,SUR-0023,SUR-0023-5,1,3,11000101,,1,1,
Surop,SUR-0023,SUR-0023-6,,,,,,,
Surop,SUR-0024,SUR-0024-1,1,1,21400105,,2,1,
Surop,SUR-0024,SUR-0024-2,,,,,,,
Surop,SUR-0024,SUR-0024-3,1,3,30400208,,2,2,
Surop,SUR-0024,SUR-0024-4,1,2,20400105,,2,2,
Surop,SUR-0025,SUR-0025-1,,,,,,,
Surop,SUR-0025,SUR-0025-2,2,2,00000000,06,1,2,
Surop,SUR-0025,SUR-0025-3,2,1,60000005,12,2,1,
Surop,SUR-0025,SUR-0025-4,1,3,50000002,,1,1,Electrical Installation
Surop,SUR-0026,SUR-0026-1,2,3,30400109,07,1,2,
Surop,SUR-0027,SUR-0027-1,1,1,10000101,,1,1,Agricultural Training
Surop,SUR-0027,SUR-0027-2,1,3,11000203,,1,2,
Surop,SUR-0027,SUR-0027-3,1,3,50000002,,1,2,
Surop,SUR-0028,SUR-0028-1,2,3,01000000,03,1,2,
Surop,SUR-0028,SUR-0028-2,1,3,11000103,,,,
Surop,SUR-0028,SUR-0028-3,2,3,21400105,13,2,2,
Surop,SUR-0028,SUR-0028-4,,,,,,,
Surop,SUR-0029,SUR-0029-1,1,3,20400102,,1,2,
Surop,SUR-0029,SUR-0029-2,1,1,11000103,,,,
Surop,SUR-0029,SUR-0029-3,2,2,60000006,13,2,2,
Surop,SUR-0029,SUR-0029-4,2,1,30400206,05,,,
Surop,SUR-0029,SUR-0029-5,2,2,30500011,08,,,
Surop,SUR-0029,SUR-0029-6,1,1,30400207,,,,
Surop,SUR-0030,SUR-0030-1,2,3,80000010,13,,,
Surop,SUR-0030,SUR-0030-2,2,2,70000010,06,,,
Surop,SUR-0031,SUR-0031-1,2,3,50000003,11,2,1,HVAC Servicing
Surop,SUR-0031,SUR-0031-2,,,,,,,
Surop,SUR-0031,SUR-0031-3,1,3,11000108,,1,1,
Surop,SUR-0031,SUR-0031-4,,,,,,,
Surop,SUR-0031,SUR-0031-5,1,3,30400301,,1,1,
Surop,SUR-0031,SUR-0031-6,2,3,50000003,09,,,
Surop,SUR-0032,SUR-0032-1,1,3,11000301,,2,2,
Surop,SUR-0032,SUR-0032-2,1,2,02100000,,2,2,
Surop,SUR-0032,SUR-0032-3,2,1,20400105,99,2,2,
Surop,SUR-0032,SUR-0032-4,1,2,02100000,,1,1,
Surop,SUR-0033,SUR-0033-1,1,3,30400110,,2,2,
Surop,SUR-0033,SUR-0033-2,1,3,30400106,,2,2,
Surop,SUR-0033,SUR-0033-3,2,3,00000000,09,2,1,
Surop,SUR-0033,SUR-0033-4,2,1,30500008,07,1,2,
Surop,SUR-0033,SUR-0033-5,1,3,20400105,,,,
Surop,SUR-0033,SUR-0033-6,1,2,10000108,,1,2,
Surop,SUR-0034,SUR-0034-1,1,2,30400106,,,,
Surop,SUR-0034,SUR-0034-2,2,3,21400103,18,2,2,
Surop,SUR-0034,SUR-0034-3,1,1,30500006,,1,2,Cookery
Surop,SUR-0034,SUR-0034-4,1,2,10000103,,2,1,
Surop,SUR-0035,SUR-0035-1,2,1,30400111,12,1,1,
Surop,SUR-0035,SUR-0035-2,2,2,11000103,09,1,1,
Surop,SUR-0035,SUR-0035-3,1,3,10000103,,1,2,
Surop,SUR-0035,SUR-0035-4,1,1,30500006,,2,2,
Surop,SUR-0036,SUR-0036-1,2,2,10000103,14,,,
Surop,SUR-0036,SUR-0036-2,2,3,30400201,05,,,
Surop,SUR-0036,SUR-0036-3,2,2,21400105,06,1,1,
Surop,SUR-0036,SUR-0036-4,1,3,30400107,,2,2,
Surop,SUR-0036,SUR-0036-5,1,3,21400201,,,,
Surop,SUR-0037,SUR-0037-1,2,2,10000104,18,1,2,
Surop,SUR-0037,SUR-0037-2,1,3,30400111,,,,
Surop,SUR-0037,SUR-0037-3,2,1,30500011,02,2,1,
Surop,SUR-0037,SUR-0037-4,1,2,21400103,,1,2,
Surop,SUR-0037,SUR-0037-5,1,2,30400208,,2,1,
Surop,SUR-0038,SUR-0038-1,2,2,21400301,09,1,1,
Surop,SUR-0038,SUR-0038-2,2,1,30400205,12,2,1,
Surop,SUR-0038,SUR-0038-3,1,3,30400206,,2,2,
Surop,SUR-0038,SUR-0038-4,2,1,30500009,12,2,1,
Surop,SUR-0038,SUR-0038-5,2,1,20400101,01,2,2,
Surop,SUR-0039,SUR-0039-1,1,2,21400301,,1,1,
Surop,SUR-0039,SUR-0039-2,1,3,30400109,,,,
Surop,SUR-0040,SUR-0040-1,2,3,11000203,02,2,2,Dressmaking
Surop,SUR-0040,SUR-0040-2,1,2,40000001,,2,1,Automotive Servicing
Surop,SUR-0041,SUR-0041-1,2,1,30500009,04,2,1,
Surop,SUR-0041,SUR-0041-2,,,,,,,
Surop,SUR-0041,SUR-0041-3,1,1,21400302,,,,
Surop,SUR-0041,SUR-0041-4,2,2,60000006,15,2,1,
Surop,SUR-0041,SUR-0041-5,1,3,10000104,,2,2,
Surop,SUR-0042,SUR-0042-1,2,3,21400102,11,2,2,
Surop,SUR-0042,SUR-0042-2,2,3,40000002,17,1,1,
Surop,SUR-0042,SUR-0042-3,2,1,30400303,01,2,1,
Surop,SUR-0042,SUR-0042-4,,,,,,,
Surop,SUR-0043,SUR-0043-1,1,2,01000000,,1,1,
Surop,SUR-0043,SUR-0043-2,2,3,30500010,02,,,
Surop,SUR-0043,SUR-0043-3,2,1,10000108,08,,,
Surop,SUR-0043,SUR-0043-4,1,3,30500008,,2,1,
Surop,SUR-0043,SUR-0043-5,2,2,30500009,07,,,
Surop,SUR-0043,SUR-0043-6,1,1,50000003,,1,1,
Surop,SUR-0044,SUR-0044-1,2,3,30400107,99,2,2,
Surop,SUR-0044,SUR-0044-2,2,3,11000202,01,1,1,
Surop,SUR-0044,SUR-0044-3,1,1,50000001,,2,1,Plumbing
Surop,SUR-0045,SUR-0045-1,1,3,10000105,,1,2,
Surop,SUR-0045,SUR-0045-2,2,1,30400106,07,2,2,
Surop,SUR-0045,SUR-0045-3,1,1,60000002,,2,1,
Surop,SUR-0046,SUR-0046-1,2,3,21400102,17,2,1,
Surop,SUR-0046,SUR-0046-2,,,,,,,
Surop,SUR-0046,SUR-0046-3,2,1,20400105,15,2,1,
Surop,SUR-0046,SUR-0046-4,2,1,20400103,09,,,
Surop,SUR-0046,SUR-0046-5,2,1,20400105,16,2,2,Welding
Surop,SUR-0047,SUR-0047-1,1,3,10000103,,1,1,
Surop,SUR-0047,SUR-0047-2,2,1,30400205,04,,,
Surop,SUR-0047,SUR-0047-3,2,1,11000203,16,1,1,
Surop,SUR-0047,SUR-0047-4,2,2,40000003,08,1,1,
Surop,SUR-0047,SUR-0047-5,2,2,30500007,17,,,
Surop,SUR-0047,SUR-0047-6,1,3,30400201,,1,2,
Surop,SUR-0048,SUR-0048-1,1,3,40000003,,2,2,
Surop,SUR-0049,SUR-0049-1,2,1,21400102,02,2,1,
Surop,SUR-0049,SUR-0049-2,2,3,11000104,13,,,
Surop,SUR-0049,SUR-0049-3,2,2,20400102,02,2,1,
Surop,SUR-0049,SUR-0049-4,1,1,10000107,,,,
Surop,SUR-0049,SUR-0049-5,1,2,10000105,,,,
Surop,SUR-0050,SUR-0050-1,2,2,30400205,15,,,
Surop,SUR-0050,SUR-0050-2,2,2,30400206,13,1,2,Electronics Repair
Surop,SUR-0050,SUR-0050-3,,,,,,,
Surop,SUR-0051,SUR-0051-1,2,1,21400202,11,,,
Surop,SUR-0052,SUR-0052-1,2,1,11000301,07,2,2,
Surop,SUR-0052,SUR-0052-2,2,1,11000302,06,2,1,
Surop,SUR-0053,SUR-0053-1,1,1,10000108,,2,1,
Surop,SUR-0053,SUR-0053-2,,,,,,,
Surop,SUR-0053,SUR-0053-3,2,1,11000302,18,,,
Surop,SUR-0053,SUR-0053-4,1,1,10000107,,2,1,
Surop,SUR-0053,SUR-0053-5,1,2,21400302,,2,2,
Surop,SUR-0054,SUR-0054-1,2,3,70000010,01,1,2,
Surop,SUR-0054,SUR-0054-2,1,3,11000301,,1,2,
Surop,SUR-0054,SUR-0054-3,2,3,30500007,02,2,2,Beauty Care
Surop,SUR-0054,SUR-0054-4,2,1,30500008,11,1,2,Welding
Surop,SUR-0054,SUR-0054-5,2,2,30400107,99,1,1,
Surop,SUR-0054,SUR-0054-6,2,3,10000105,05,2,2,
Surop,SUR-0055,SUR-0055-1,2,1,60000002,17,2,1,
Surop,SUR-0055,SUR-0055-2,2,1,11000203,09,1,1,
Surop,SUR-0055,SUR-0055-3,2,3,60000005,11,2,2,
Surop,SUR-0055,SUR-0055-4,2,3,30500006,15,,,
Surop,SUR-0056,SUR-0056-1,2,3,21400102,11,1,2,
Surop,SUR-0056,SUR-0056-2,1,1,11000103,,2,2,
Surop,SUR-0056,SUR-0056-3,1,1,11000302,,2,1,
Surop,SUR-0056,SUR-0056-4,1,3,30500008,,1,1,
Surop,SUR-0056,SUR-0056-5,1,3,10000106,,2,1,
Surop,SUR-0057,SUR-0057-1,2,3,30500011,05,,,
Surop,SUR-0057,SUR-0057-2,1,2,21400302,,1,2,
Surop,SUR-0057,SUR-0057-3,1,1,21400201,,2,2,
Surop,SUR-0058,SUR-0058-1,,,,,,,
Surop,SUR-0058,SUR-0058-2,2,2,21400105,13,2,1,
Surop,SUR-0058,SUR-0058-3,,,,,,,
Surop,SUR-0058,SUR-0058-4,1,1,30400206,,,,
Tagabebe,TAG-0001,TAG-0001-1,2,1,30400203,11,1,2,
Tagabebe,TAG-0001,TAG-0001-2,,,,,,,
Tagabebe,TAG-0002,TAG-0002-1,1,3,00000000,,1,2,
Tagabebe,TAG-0002,TAG-0002-2,,,,,,,
Tagabebe,TAG-0002,TAG-0002-3,2,3,11000104,15,,,
Tagabebe,TAG-0002,TAG-0002-4,2,2,11000104,11,1,2,
Tagabebe,TAG-0002,TAG-0002-5,2,1,10000108,05,2,1,
Tagabebe,TAG-0002,TAG-0002-6,2,3,60000004,05,,,
Tagabebe,TAG-0003,TAG-0003-1,1,1,30500006,,2,1,
Tagabebe,TAG-0003,TAG-0003-2,1,2,30400208,,2,2,
Tagabebe,TAG-0003,TAG-0003-3,2,3,40000001,02,2,2,
Tagabebe,TAG-0003,TAG-0003-4,1,2,10000107,,,,
Tagabebe,TAG-0004,TAG-0004-1,2,1,30400109,12,1,2,
Tagabebe,TAG-0004,TAG-0004-2,2,3,11000203,18,2,1,
Tagabebe,TAG-0004,TAG-0004-3,1,3,40000002,,1,1,HVAC Servicing
Tagabebe,TAG-0004,TAG-0004-4,1,2,10000103,,2,1,
Tagabebe,TAG-0004,TAG-0004-5,1,2,02100000,,2,2,
Tagabebe,TAG-0004,TAG-0004-6,1,2,80000010,,,,
Tagabebe,TAG-0005,TAG-0005-1,2,3,30500007,14,,,
Tagabebe,TAG-0005,TAG-0005-2,,,,,,,
Tagabebe,TAG-0005,TAG-0005-3,2,2,20400103,12,,,
Tagabebe,TAG-0006,TAG-0006-1,1,2,30400108,,,,
Tagabebe,TAG-0006,TAG-0006-2,2,3,20400102,02,2,1,
Tagabebe,TAG-0006,TAG-0006-3,2,3,30500009,10,1,1,
Tagabebe,TAG-0006,TAG-0006-4,2,3,30400303,15,2,1,Welding
Tagabebe,TAG-0007,TAG-0007-1,2,2,30500007,15,,,
Tagabebe,TAG-0007,TAG-0007-2,2,1,30400204,07,,,
Tagabebe,TAG-0007,TAG-0007-3,1,2,10000101,,2,2,
Tagabebe,TAG-0007,TAG-0007-4,1,3,21400101,,1,2,
Tagabebe,TAG-0007,TAG-0007-5,2,3,30400207,15,,,
Tagabebe,TAG-0008,TAG-0008-1,1,2,10000108,,,,
Tagabebe,TAG-0008,TAG-0008-2,1,3,10000105,,2,2,Welding
Tagabebe,TAG-0009,TAG-0009-1,1,2,40000003,,,,
Tagabebe,TAG-0009,TAG-0009-2,2,3,30500009,17,,,
Tagabebe,TAG-0009,TAG-0009-3,1,1,30400201,,2,1,Automotive Servicing
Tagabebe,TAG-0009,TAG-0009-4,2,2,30500006,06,2,1,
Tagabebe,TAG-0010,TAG-0010-1,2,2,60000005,10,1,1,
Tagabebe,TAG-0010,TAG-0010-2,2,1,11000201,18,2,2,
Tagabebe,TAG-0010,TAG-0010-3,1,2,50000003,,1,2,
Tagabebe,TAG-0010,TAG-0010-4,2,2,20400105,18,2,2,
Tagabebe,TAG-0010,TAG-0010-5,2,1,11000202,15,2,2,
Tagabebe,TAG-0010,TAG-0010-6,1,2,10000108,,1,2,
Tagabebe,TAG-0011,TAG-0011-1,1,1,30500008,,1,2,
Tagabebe,TAG-0011,TAG-0011-2,1,2,11000202,,,,
Tagabebe,TAG-0011,TAG-0011-3,1,1,30400201,,,,
Tagabebe,TAG-0011,TAG-0011-4,2,1,10000103,08,2,1,
Tagabebe,TAG-0011,TAG-0011-5,1,3,11000101,,1,2,
Tagabebe,TAG-0011,TAG-0011-6,1,3,60000001,,1,1,
Tagabebe,TAG-0012,TAG-0012-1,,,,,,,
Tagabebe,TAG-0012,TAG-0012-2,1,1,21400102,,1,2,
Tagabebe,TAG-0012,TAG-0012-3,1,3,30500006,,2,2,
Tagabebe,TAG-0012,TAG-0012-4,2,3,30400201,09,,,
Tagabebe,TAG-0013,TAG-0013-1,2,2,21400302,05,1,2,
Tagabebe,TAG-0014,TAG-0014-1,1,2,21400302,,2,1,
Tagabebe,TAG-0014,TAG-0014-2,1,1,20400102,,1,1,
Tagabebe,TAG-0015,TAG-0015-1,1,1,30400108,,,,
Tagabebe,TAG-0015,TAG-0015-2,1,2,40000002,,1,2,
Tagabebe,TAG-0015,TAG-0015-3,1,3,30400108,,,,
Tagabebe,TAG-0015,TAG-0015-4,1,2,10000103,,,,
Tagabebe,TAG-0016,TAG-0016-1,1,3,30400106,,2,2,
Tagabebe,TAG-0016,TAG-0016-2,2,2,30500008,03,1,1,
Tagabebe,TAG-0017,TAG-0017-1,2,1,60000006,15,2,2,
Tagabebe,TAG-0017,TAG-0017-2,1,3,21400102,,1,1,
Tagabebe,TAG-0017,TAG-0017-3,2,2,21400202,16,2,2,
Tagabebe,TAG-0017,TAG-0017-4,2,3,20400105,16,,,
Tagabebe,TAG-0017,TAG-0017-5,,,,,,,
Tagabebe,TAG-0018,TAG-0018-1,1,3,50000002,,1,2,Plumbing
Tagabebe,TAG-0018,TAG-0018-2,2,1,60000004,03,1,1,
Tagabebe,TAG-0018,TAG-0018-3,2,2,11000203,04,1,2,
Tagabebe,TAG-0018,TAG-0018-4,2,3,30400109,14,1,1,Housekeeping
Tagabebe,TAG-0019,TAG-0019-1,2,2,30400207,01,,,
Tagabebe,TAG-0020,TAG-0020-1,1,1,40000002,,1,2,
Tagabebe,TAG-0020,TAG-0020-2,1,3,50000003,,2,2,
Tagabebe,TAG-0020,TAG-0020-3,1,2,30500006,,1,1,
Tagabebe,TAG-0021,TAG-0021-1,1,2,80000010,,2,1,
Tagabebe,TAG-0021,TAG-0021-2,2,3,11000203,04,2,1,
Tagabebe,TAG-0021,TAG-0021-3,2,1,30500010,07,2,1,
Tagabebe,TAG-0021,TAG-0021-4,2,2,10000106,01,2,2,
Tagabebe,TAG-0022,TAG-0022-1,2,1,20400102,03,2,2,
Tagabebe,TAG-0022,TAG-0022-2,,,,,,,
Tagabebe,TAG-0022,TAG-0022-3,2,3,11000103,09,1,2,
Tagabebe,TAG-0022,TAG-0022-4,1,3,80000010,,2,1,
Tagabebe,TAG-0022,TAG-0022-5,1,3,60000005,,2,2,
Tagabebe,TAG-0023,TAG-0023-1,1,3,60000004,,,,
Tagabebe,TAG-0023,TAG-0023-2,1,3,21400301,,1,2,
Tagabebe,TAG-0023,TAG-0023-3,1,1,20400105,,,,
Tagabebe,TAG-0023,TAG-0023-4,1,2,10000101,,2,1,
Tagabebe,TAG-0023,TAG-0023-5,2,1,50000001,13,,,
Tagabebe,TAG-0023,TAG-0023-6,2,2,30400303,14,,,
Tagabebe,TAG-0024,TAG-0024-1,1,3,21400202,,2,1,
Tagabebe,TAG-0024,TAG-0024-2,1,2,60000001,,1,2,
Tagabebe,TAG-0024,TAG-0024-3,2,1,30400204,16,2,1,Barista Training
Tagabebe,TAG-0024,TAG-0024-4,1,2,30500011,,,,
Tagabebe,TAG-0024,TAG-0024-5,1,2,10000105,,1,2,
Tagabebe,TAG-0025,TAG-0025-1,1,3,30400208,,2,2,
Tagabebe,TAG-0025,TAG-0025-2,1,1,11000203,,,,
Tagabebe,TAG-0025,TAG-0025-3,1,1,30400109,,,,
Tagabebe,TAG-0025,TAG-0025-4,,,,,,,
Tagabebe,TAG-0026,TAG-0026-1,2,3,11000105,10,2,1,
Tagabebe,TAG-0027,TAG-0027-1,1,2,02000000,,2,1,
Tagabebe,TAG-0027,TAG-0027-2,1,3,11000101,,2,2,
Tagabebe,TAG-0027,TAG-0027-3,1,1,30400208,,1,1,
Tagabebe,TAG-0027,TAG-0027-4,2,1,60000001,11,2,1,
Tagabebe,TAG-0027,TAG-0027-5,2,1,30500008,13,2,2,
Tagabebe,TAG-0028,TAG-0028-1,1,1,20400102,,1,2,
Tagabebe,TAG-0028,TAG-0028-2,2,3,30400207,13,1,1,
Tagabebe,TAG-0028,TAG-0028-3,1,1,11000202,,,,
Tagabebe,TAG-0028,TAG-0028-4,2,1,30500011,02,2,2,
Tagabebe,TAG-0028,TAG-0028-5,2,2,21400202,07,1,2,
Tagabebe,TAG-0029,TAG-0029-1,2,2,11000202,04,,,
Tagabebe,TAG-0029,TAG-0029-2,1,3,30400111,,2,2,
Tagabebe,TAG-0029,TAG-0029-3,2,1,30400109,13,1,2,
Tagabebe,TAG-0030,TAG-0030-1,,,,,,,
Tagabebe,TAG-0030,TAG-0030-2,1,1,60000006,,1,2,
Tagabebe,TAG-0030,TAG-0030-3,1,3,30400301,,,,
Tagabebe,TAG-0031,TAG-0031-1,1,1,30400205,,1,1,
Tagabebe,TAG-0031,TAG-0031-2,,,,,,,
Tagabebe,TAG-0032,TAG-0032-1,2,1,30500006,02,,,
Tagabebe,TAG-0032,TAG-0032-2,1,3,11000104,,2,2,Mining Safety
Tagabebe,TAG-0033,TAG-0033-1,2,1,30400109,09,1,2,
Tagabebe,TAG-0033,TAG-0033-2,1,2,11000302,,,,
Tagabebe,TAG-0034,TAG-0034-1,2,2,10000104,05,1,2,
Tagabebe,TAG-0034,TAG-0034-2,2,3,30400107,07,1,1,
Tagabebe,TAG-0034,TAG-0034-3,1,1,21400101,,1,1,
Tagabebe,TAG-0034,TAG-0034-4,1,3,11000201,,2,1,Rice Farming
Tagabebe,TAG-0035,TAG-0035-1,1,2,30400111,,1,2,Dressmaking
Tagabebe,TAG-0035,TAG-0035-2,1,1,30400106,,2,1,
Tagabebe,TAG-0035,TAG-0035-3,1,2,11000103,,1,1,
Tagabebe,TAG-0035,TAG-0035-4,2,1,11000201,01,2,1,
Tagabebe,TAG-0035,TAG-0035-5,1,1,20400103,,2,2,
Tagabebe,TAG-0036,TAG-0036-1,,,,,,,
Tagabebe,TAG-0037,TAG-0037-1,,,,,,,
Tagabebe,TAG-0037,TAG-0037-2,2,1,10000103,14,1,2,
Tagabebe,TAG-0038,TAG-0038-1,2,2,70000010,09,,,
Tagabebe,TAG-0038,TAG-0038-2,1,2,30500011,,,,
Tagabebe,TAG-0038,TAG-0038-3,1,2,11000101,,1,1,
Tagabebe,TAG-0038,TAG-0038-4,2,2,21400301,18,2,2,
Tagabebe,TAG-0039,TAG-0039-1,2,3,60000004,07,2,2,Welding
Tagabebe,TAG-0039,TAG-0039-2,,,,,,,
Tagabebe,TAG-0039,TAG-0039-3,,,,,,,
Tagabebe,TAG-0039,TAG-0039-4,1,3,20400102,,,,
Tagabebe,TAG-0039,TAG-0039-5,2,2,11000108,06,,,
Tagabebe,TAG-0039,TAG-0039-6,2,1,10000105,18,2,1,
Tagabebe,TAG-0040,TAG-0040-1,2,3,40000002,15,1,1,Rice Farming
Tagabebe,TAG-0040,TAG-0040-2,2,2,30400208,07,2,2,
Tagabebe,TAG-0040,TAG-0040-3,2,1,10000105,05,,,
Tagabebe,TAG-0040,TAG-0040-4,,,,,,,
Tagabebe,TAG-0040,TAG-0040-5,2,1,30500011,04,1,2,
Tagabebe,TAG-0040,TAG-0040-6,1,3,30400206,,,,
Tagabebe,TAG-0041,TAG-0041-1,1,3,60000001,,1,2,
Tagabebe,TAG-0041,TAG-0041-2,1,1,50000001,,1,1,
Tagabebe,TAG-0042,TAG-0042-1,1,3,21400202,,,,
Tagabebe,TAG-0042,TAG-0042-2,2,3,30400206,07,2,1,
Tagabebe,TAG-0043,TAG-0043-1,,,,,,,
Tagabebe,TAG-0043,TAG-0043-2,2,3,40000003,11,1,2,
Tagabebe,TAG-0043,TAG-0043-3,2,1,10000108,12,2,2,
Tagabebe,TAG-0043,TAG-0043-4,1,2,21400302,,,,
Tagabebe,TAG-0043,TAG-0043-5,2,1,11000108,12,2,1,Carpentry
Tagabebe,TAG-0043,TAG-0043-6,1,2,30400111,,2,2,
Tagabebe,TAG-0044,TAG-0044-1,1,1,30400109,,1,1,
Tagabebe,TAG-0044,TAG-0044-2,2,3,21400302,08,,,
Tagabebe,TAG-0044,TAG-0044-3,2,3,40000002,15,2,1,
Tagabebe,TAG-0044,TAG-0044-4,1,2,30400109,,1,1,
Tagabebe,TAG-0044,TAG-0044-5,1,2,21400301,,1,2,
Tagabebe,TAG-0045,TAG-0045-1,2,2,11000104,06,1,2,
Tagabebe,TAG-0045,TAG-0045-2,,,,,,,
Tagabebe,TAG-0045,TAG-0045-3,2,1,30400208,08,1,2,Dressmaking
Tagabebe,TAG-0045,TAG-0045-4,2,2,30400303,12,2,2,
Tagabebe,TAG-0045,TAG-0045-5,2,2,40000002,18,1,2,
Tagabebe,TAG-0045,TAG-0045-6,,,,,,,
Tagabebe,TAG-0046,TAG-0046-1,2,1,20400101,16,2,2,
Tagabebe,TAG-0046,TAG-0046-2,1,3,10000102,,,,
Tagabebe,TAG-0046,TAG-0046-3,2,1,11000105,17,,,
Tagabebe,TAG-0046,TAG-0046-4,1,1,60000003,,2,2,
Tagabebe,TAG-0047,TAG-0047-1,1,2,02000000,,1,2,
Tagabebe,TAG-0047,TAG-0047-2,2,2,21400201,11,1,1,
Tagabebe,TAG-0047,TAG-0047-3,1,3,50000001,,1,1,
Tagabebe,TAG-0047,TAG-0047-4,1,1,30400109,,2,2,
Tagabebe,TAG-0047,TAG-0047-5,1,2,21400103,,1,2,
Tagabebe,TAG-0047,TAG-0047-6,2,3,11000201,13,2,1,
Tamban,TAM-0001,TAM-0001-1,2,2,10000101,16,2,1,
Tamban,TAM-0001,TAM-0001-2,2,2,11000201,03,2,1,
Tamban,TAM-0001,TAM-0001-3,1,3,30400205,,2,2,
Tamban,TAM-0001,TAM-0001-4,1,2,21400101,,1,1,
Tamban,TAM-0001,TAM-0001-5,1,1,11000102,,1,2,
Tamban,TAM-0002,TAM-0002-1,1,1,21400105,,2,1,
Tamban,TAM-0002,TAM-0002-2,2,3,11000102,09,,,
Tamban,TAM-0002,TAM-0002-3,1,2,60000003,,1,2,Aquaculture
Tamban,TAM-0003,TAM-0003-1,,,,,,,
Tamban,TAM-0004,TAM-0004-1,,,,,,,
Tamban,TAM-0004,TAM-0004-2,2,1,30500010,08,2,1,
Tamban,TAM-0005,TAM-0005-1,1,3,11000302,,1,1,
Tamban,TAM-0005,TAM-0005-2,,,,,,,
Tamban,TAM-0005,TAM-0005-3,2,3,30400203,14,,,
Tamban,TAM-0005,TAM-0005-4,2,2,60000004,07,,,
Tamban,TAM-0005,TAM-0005-5,1,3,30500011,,2,1,
Tamban,TAM-0005,TAM-0005-6,1,2,30400111,,1,1,Fish Processing
Tamban,TAM-0006,TAM-0006-1,1,3,60000001,,2,2,
Tamban,TAM-0006,TAM-0006-2,2,2,10000103,05,2,2,
Tamban,TAM-0006,TAM-0006-3,1,3,11000105,,2,2,
Tamban,TAM-0006,TAM-0006-4,2,2,30400201,05,,,
Tamban,TAM-0006,TAM-0006-5,1,3,20400102,,2,1,
Tamban,TAM-0007,TAM-0007-1,1,2,20400102,,,,
Tamban,TAM-0007,TAM-0007-2,1,2,30400109,,,,
Tamban,TAM-0007,TAM-0007-3,2,2,30500010,05,,,
Tamban,TAM-0008,TAM-0008-1,2,2,30400107,16,,,
Tamban,TAM-0008,TAM-0008-2,1,2,10000107,,1,1,
Tamban,TAM-0008,TAM-0008-3,1,1,21400103,,,,
Tamban,TAM-0008,TAM-0008-4,1,3,30500007,,2,1,
Tamban,TAM-0009,TAM-0009-1,1,2,30400201,,2,1,
Tamban,TAM-0009,TAM-0009-2,1,3,30500009,,1,2,
Tamban,TAM-0009,TAM-0009-3,1,2,11000301,,1,1,Boat Operation
Tamban,TAM-0009,TAM-0009-4,2,3,30400203,01,2,1,Cookery
Tamban,TAM-0009,TAM-0009-5,,,,,,,
Tamban,TAM-0010,TAM-0010-1,1,3,11000108,,1,1,
Tamban,TAM-0010,TAM-0010-2,2,1,21400302,03,,,
Tamban,TAM-0010,TAM-0010-3,1,3,80000010,,2,2,
Tamban,TAM-0010,TAM-0010-4,2,2,10000106,18,2,1,
Tamban,TAM-0010,TAM-0010-5,,,,,,,
Tamban,TAM-0011,TAM-0011-1,2,3,21400203,15,,,
Tamban,TAM-0011,TAM-0011-2,1,2,30400110,,1,2,Mining Safety
Tamban,TAM-0011,TAM-0011-3,2,3,60000006,14,2,1,
Tamban,TAM-0012,TAM-0012-1,2,2,21400302,06,1,2,Vegetable Growing
Tamban,TAM-0012,TAM-0012-2,1,1,21400202,,2,2,Computer Literacy
Tamban,TAM-0013,TAM-0013-1,2,1,40000001,04,2,1,
Tamban,TAM-0013,TAM-0013-2,2,2,20400102,11,2,2,
Tamban,TAM-0014,TAM-0014-1,1,1,11000101,,1,2,
Tamban,TAM-0014,TAM-0014-2,1,1,20400105,,2,1,Cookery
Tamban,TAM-0014,TAM-0014-3,1,2,60000005,,2,2,
Tamban,TAM-0014,TAM-0014-4,1,2,11000201,,2,2,Baking
Tamban,TAM-0015,TAM-0015-1,1,2,60000001,,1,1,
Tamban,TAM-0015,TAM-0015-2,1,1,30500009,,1,1,
Tamban,TAM-0015,TAM-0015-3,2,3,60000005,18,,,
Tamban,TAM-0015,TAM-0015-4,1,1,30400204,,2,2,
Tamban,TAM-0016,TAM-0016-1,,,,,,,
Tamban,TAM-0016,TAM-0016-2,2,1,11000105,06,1,1,
Tamban,TAM-0017,TAM-0017-1,2,1,60000001,05,1,2,
Tamban,TAM-0017,TAM-0017-2,2,1,21400301,16,1,1,
Tamban,TAM-0017,TAM-0017-3,2,2,21400201,10,2,2,
Tamban,TAM-0017,TAM-0017-4,2,3,30400110,01,1,1,
Tamban,TAM-0017,TAM-0017-5,1,2,40000001,,2,1,
Tamban,TAM-0017,TAM-0017-6,2,2,02000000,16,2,2,
Tamban,TAM-0018,TAM-0018-1,1,3,30500006,,1,2,
Tamban,TAM-0019,TAM-0019-1,2,2,30400203,16,2,1,
Tamban,TAM-0019,TAM-0019-2,1,2,80000010,,1,1,
Tamban,TAM-0020,TAM-0020-1,1,3,10000105,,2,1,Boat Operation
Tamban,TAM-0021,TAM-0021-1,2,3,21400301,13,,,
Tamban,TAM-0021,TAM-0021-2,2,2,10000102,06,2,1,
Tamban,TAM-0021,TAM-0021-3,1,3,60000001,,1,2,
Tamban,TAM-0021,TAM-0021-4,1,3,30400205,,,,
Tamban,TAM-0021,TAM-0021-5,,,,,,,
